code,name,state,territory,country,quiz,latitude,longitude,population,national_capital,state_capital,manually_added,nicknames,db_match
paraguay-3294,8 de Diciembre,Caazapá,,Paraguay,south-america,-25.9522987,-56.0149809,214,0,0,0,Ocho de Diciembre,
paraguay-3299,8 de Diciembre,San Pedro,,Paraguay,south-america,-24.4155146,-56.2929899,213,0,0,0,Ocho de Diciembre,
paraguay-3314,8 de Diciembre,Caaguazú,,Paraguay,south-america,-25.4925152,-56.1518356,212,0,0,0,Ocho de Diciembre,
paraguay-3471,8 de Diciembre,Caazapá,,Paraguay,south-america,-26.1684551,-55.4824278,198,0,0,0,Ocho de Diciembre,
paraguay-3685,8 de Diciembre,Caaguazú,,Paraguay,south-america,-25.0162228,-55.8097932,182,0,0,0,Ocho de Diciembre,
paraguay-4217,8 de Diciembre,San Pedro,,Paraguay,south-america,-24.7515322,-56.342437,143,0,0,0,Ocho de Diciembre,
paraguay-4393,8 de Diciembre,San Pedro,,Paraguay,south-america,-24.0850347,-56.4294612,131,0,0,0,Ocho de Diciembre,
paraguay-4999,8 de Diciembre,Alto Paraná,,Paraguay,south-america,-25.6683225,-55.0425521,93,0,0,0,Ocho de Diciembre,
paraguay-5176,8 de Diciembre,Alto Paraná,,Paraguay,south-america,-24.7946972,-54.7157415,82,0,0,0,Ocho de Diciembre,
paraguay-5969,8 de Diciembre,San Pedro,,Paraguay,south-america,-24.1749638,-56.400822,29,0,0,0,Ocho de Diciembre,
paraguay-6070,8 de Diciembre,Presidente Hayes,,Paraguay,south-america,-25.2304523,-57.7192316,21,0,0,0,Ocho de Diciembre,
paraguay-4187,8 de Diciembre - Tarumá,Caazapá,,Paraguay,south-america,-25.9465387,-55.8262848,146,0,0,0,Ocho de Diciembre - Tarumá,
paraguay-3487,8 de Diciembre 1,San Pedro,,Paraguay,south-america,-24.3903468,-56.7602899,196,0,0,0,Ocho de Diciembre 1,
paraguay-3619,8 de Diciembre 2,San Pedro,,Paraguay,south-america,-24.3187942,-56.6937996,186,0,0,0,Ocho de Diciembre 2,
paraguay-2414,8 de Diciembre Suburbano,Alto Paraná,,Paraguay,south-america,-24.781504,-54.691674,313,0,0,0,Ocho de Diciembre Suburbano,
paraguay-940,8 de Septiembre,San Pedro,,Paraguay,south-america,-23.7866626,-56.5116688,647,0,0,0,Ocho de Septiembre,
paraguay-3346,8° Línea Walter Insfrán,Caaguazú,,Paraguay,south-america,-25.5453112,-56.0677245,209,0,0,0,Octava Línea Walter Insfrán,
paraguay-4868,A. J. Vierci,San Pedro,,Paraguay,south-america,-23.9585451,-56.370452,100,0,0,0,A J Vierci,
paraguay-171,Abaí,Caazapá,,Paraguay,south-america,-26.0404423,-55.9449552,2330,0,0,0,,
paraguay-3123,Abay,Misiones,,Paraguay,south-america,-26.9123511,-57.0609465,232,0,0,0,,
paraguay-1900,Abuelita,Caaguazú,,Paraguay,south-america,-25.4950815,-56.4939664,387,0,0,0,,
paraguay-132,Acahay,Paraguarí,,Paraguay,south-america,-25.9135303,-57.1128048,2938,0,0,0,,
paraguay-537,Acaray Costa,Alto Paraná,,Paraguay,south-america,-25.1384429,-55.0469434,936,0,0,0,,
paraguay-3907,Acaraymi,Alto Paraná,,Paraguay,south-america,-25.2388452,-54.8876614,166,0,0,0,,
paraguay-2749,Acepar,Canindeyú,,Paraguay,south-america,-24.6827665,-55.788647,269,0,0,0,,
paraguay-657,Acepar 2° Línea,Canindeyú,,Paraguay,south-america,-24.6016098,-55.8118335,829,0,0,0,Acepar Segunda Línea,
paraguay-2786,Acepar 3° Línea,Canindeyú,,Paraguay,south-america,-24.6142275,-55.8377891,264,0,0,0,Acepar Tercera Línea,
paraguay-523,Acepar 4° Línea San Juan,Canindeyú,,Paraguay,south-america,-24.6364147,-55.8011655,970,0,0,0,Acepar Cuarta Línea San Juan,
paraguay-1284,Acepar 5° Línea,Canindeyú,,Paraguay,south-america,-24.653627,-55.8022262,520,0,0,0,Acepar Quinta Línea,
paraguay-691,Acepar 6° Línea,Canindeyú,,Paraguay,south-america,-24.6675147,-55.8016288,808,0,0,0,Acepar Sexta Línea,
paraguay-2243,Acevedo,Cordillera,,Paraguay,south-america,-25.050852,-57.289771,337,0,0,0,,
paraguay-3581,Acevedo,Ñeembucú,,Paraguay,south-america,-26.1791042,-58.0381579,190,0,0,0,,
paraguay-2659,Achotei,Paraguarí,,Paraguay,south-america,-26.0282379,-57.4151563,281,0,0,0,,
paraguay-1889,Acosta Ñu,Caaguazú,,Paraguay,south-america,-25.4367315,-56.2771217,389,0,0,0,,
paraguay-2952,Acosta Ñu,Cordillera,,Paraguay,south-america,-25.2748141,-56.9898512,246,0,0,0,,
paraguay-343,Acuña,Cordillera,,Paraguay,south-america,-25.2131264,-57.1923817,1330,0,0,0,,
paraguay-3909,Adán y Eva,Alto Paraná,,Paraguay,south-america,-26.0338825,-55.1046614,166,0,0,0,,
paraguay-2348,Adriano Irala,Paraguarí,,Paraguay,south-america,-25.6782484,-56.9811886,322,0,0,0,,
paraguay-1241,Agrícola Paraguaya,Canindeyú,,Paraguay,south-america,-24.3835827,-54.8305292,531,0,0,0,,
paraguay-5546,Agromonte,Paraguarí,,Paraguay,south-america,-25.7466121,-57.1183162,60,0,0,0,,
paraguay-1283,Agropeco,Alto Paraná,,Paraguay,south-america,-26.080716,-55.1761211,520,0,0,0,,
paraguay-5281,Agrotoro,Alto Paraná,,Paraguay,south-america,-26.108792,-54.7616062,75,0,0,0,,
paraguay-2199,Agrotoro Suburbano,Alto Paraná,,Paraguay,south-america,-26.1172665,-54.7259409,344,0,0,0,,
paraguay-880,Agua - Y,Cordillera,,Paraguay,south-america,-25.1967591,-57.2197369,676,0,0,0,,
paraguay-1069,Agua Blanca,Canindeyú,,Paraguay,south-america,-24.1724215,-54.8478345,589,0,0,0,,
paraguay-4459,Aguada,Caaguazú,,Paraguay,south-america,-25.11127,-55.8718037,127,0,0,0,,
paraguay-256,Aguaity,Cordillera,,Paraguay,south-america,-25.3423022,-57.0312807,1657,0,0,0,,
paraguay-219,Aguaiy,Paraguarí,,Paraguay,south-america,-25.7881724,-57.2884534,1909,0,0,0,,
paraguay-734,Aguapety,Caaguazú,,Paraguay,south-america,-25.5738584,-56.4640357,777,0,0,0,,
paraguay-357,Aguapety - Suburbano,Caaguazú,,Paraguay,south-america,-25.5782141,-56.4533237,1282,0,0,0,,
paraguay-2000,Aguapey,San Pedro,,Paraguay,south-america,-24.5215521,-56.7671899,372,0,0,0,,
paraguay-2821,Aguapey,Caaguazú,,Paraguay,south-america,-25.43761,-56.372174,259,0,0,0,,
paraguay-5054,Aguapey Suburbano,San Pedro,,Paraguay,south-america,-24.5190582,-56.7669348,89,0,0,0,,
paraguay-1354,Aguara Veve,Amambay,,Paraguay,south-america,-23.5355705,-55.8228661,504,0,0,0,,
paraguay-660,Aguaray,San Pedro,,Paraguay,south-america,-23.9429789,-56.9564057,827,0,0,0,,
paraguay-1157,Aguaray,Cordillera,,Paraguay,south-america,-25.3350726,-56.869603,560,0,0,0,,
paraguay-2501,Aguaray Guasu,Caazapá,,Paraguay,south-america,-26.5318179,-56.1881127,301,0,0,0,,
paraguay-1227,Aguaraymi,San Pedro,,Paraguay,south-america,-23.9269721,-56.7429972,535,0,0,0,,
paraguay-3508,Aguije Pyahu,Concepción,,Paraguay,south-america,-22.8370017,-56.2723283,195,0,0,0,,
paraguay-1612,Aguila Negra,Caaguazú,,Paraguay,south-america,-25.6372864,-55.7006635,440,0,0,0,,
paraguay-2998,Aguilera Cue,San Pedro,,Paraguay,south-america,-24.431644,-56.7952406,242,0,0,0,,
paraguay-1135,Agustín Goiburu,Paraguarí,,Paraguay,south-america,-26.1843038,-56.8826034,566,0,0,0,,
paraguay-4318,Agustín Goiburu - Suburbano,Paraguarí,,Paraguay,south-america,-26.1681457,-56.8783461,136,0,0,0,,
paraguay-1693,Agustín Molas,Guairá,,Paraguay,south-america,-26.0619475,-56.6678447,423,0,0,0,,
paraguay-1079,Aka Karaja,Itapúa,,Paraguay,south-america,-26.9065374,-55.5626634,586,0,0,0,,
paraguay-5186,Alarcón,Ñeembucú,,Paraguay,south-america,-27.1534415,-58.0626062,82,0,0,0,,
paraguay-3485,Albadon,Caazapá,,Paraguay,south-america,-26.1767691,-56.2278049,197,0,0,0,,
paraguay-65,Alberdi,Ñeembucú,,Paraguay,south-america,-26.188245,-58.140417,6651,0,0,0,,
paraguay-532,Alborada,Itapúa,,Paraguay,south-america,-26.6242626,-54.811983,950,0,0,0,,
paraguay-3137,Alborada,Guairá,,Paraguay,south-america,-25.7709589,-55.8458292,230,0,0,0,,
paraguay-5798,Alborada,Canindeyú,,Paraguay,south-america,-23.9033253,-54.6747061,42,0,0,0,,
paraguay-1720,Alborada 2,Itapúa,,Paraguay,south-america,-27.2859936,-55.7250568,418,0,0,0,,
paraguay-1279,Alborada Norte,Itapúa,,Paraguay,south-america,-27.2435088,-55.7061821,521,0,0,0,,
paraguay-5115,Alcaraz Cue,Misiones,,Paraguay,south-america,-26.9663809,-56.8542896,86,0,0,0,,
paraguay-350,Aldama Cañada,Central,,Paraguay,south-america,-25.4322137,-57.3900087,1297,0,0,0,,
paraguay-151,Aldana Cañada,Central,,Paraguay,south-america,-25.4302816,-57.4094181,2617,0,0,0,,
paraguay-5825,Aldea 1 Friesland,San Pedro,,Paraguay,south-america,-24.5665734,-56.7950532,39,0,0,0,,
paraguay-5374,Aldea 2 Friesland,San Pedro,,Paraguay,south-america,-24.581833,-56.8005769,70,0,0,0,,
paraguay-5991,Aldea Baldrobe,Presidente Hayes,,Paraguay,south-america,-22.8125431,-59.8403205,27,0,0,0,,
paraguay-3914,Aldea Baltalm,Presidente Hayes,,Paraguay,south-america,-22.448951,-59.5940544,166,0,0,0,,
paraguay-1269,Aldea Blumengart,Boquerón,,Paraguay,south-america,-22.3681489,-59.8767163,524,0,0,0,,
paraguay-6014,Aldea Chortitzer,Boquerón,,Paraguay,south-america,-22.4039248,-59.9232397,26,0,0,0,,
paraguay-4903,Aldea Ebenfelt,Boquerón,,Paraguay,south-america,-22.4393356,-59.8125759,99,0,0,0,,
paraguay-5666,Aldea Halbstadt,Boquerón,,Paraguay,south-america,-22.4728665,-59.8382983,52,0,0,0,,
paraguay-5532,Aldea Hochfeld,Boquerón,,Paraguay,south-america,-22.4041579,-59.8945178,61,0,0,0,,
paraguay-5014,Aldea Kleistadt,Boquerón,,Paraguay,south-america,-22.4722999,-59.900672,92,0,0,0,,
paraguay-5644,Aldea Lichtfeld,Boquerón,,Paraguay,south-america,-22.4275186,-59.9668368,54,0,0,0,,
paraguay-2942,Aldea Neuhof,Presidente Hayes,,Paraguay,south-america,-22.4926171,-59.6332561,247,0,0,0,,
paraguay-3848,Aldea Osterwick,Boquerón,,Paraguay,south-america,-22.4111704,-59.8716619,170,0,0,0,,
paraguay-4501,Aldea Reinland,Boquerón,,Paraguay,south-america,-22.4125773,-59.8522057,125,0,0,0,,
paraguay-4042,Aldea Rosenfal,Boquerón,,Paraguay,south-america,-22.4141891,-59.7655258,156,0,0,0,,
paraguay-3929,Aldea Schontal,Boquerón,,Paraguay,south-america,-22.368948,-59.9506964,165,0,0,0,,
paraguay-6050,Aldea Sibertel,Boquerón,,Paraguay,south-america,-22.5551419,-59.8415252,23,0,0,0,,
paraguay-5448,Aldea Strassberg,Boquerón,,Paraguay,south-america,-22.4261759,-59.9133222,66,0,0,0,,
paraguay-6009,Aldea Tiegre,Presidente Hayes,,Paraguay,south-america,-22.8123866,-59.9363158,26,0,0,0,,
paraguay-2859,Alegre,Caaguazú,,Paraguay,south-america,-25.4138471,-55.4459633,255,0,0,0,,
paraguay-3198,Alegre,Guairá,,Paraguay,south-america,-25.6144635,-56.2903253,223,0,0,0,,
paraguay-3419,Alegre,Itapúa,,Paraguay,south-america,-26.4057832,-54.7701184,203,0,0,0,,
paraguay-4757,Alegre,Guairá,,Paraguay,south-america,-25.6123656,-56.3236853,108,0,0,0,,
paraguay-5602,Alegre,Caaguazú,,Paraguay,south-america,-24.9305953,-56.315797,56,0,0,0,,
paraguay-4336,Alegría,Concepción,,Paraguay,south-america,-22.9366035,-56.8766529,135,0,0,0,,
paraguay-5112,Alegría,Presidente Hayes,,Paraguay,south-america,-23.0067175,-59.8515366,86,0,0,0,,
paraguay-433,Alemán Cue,Concepción,,Paraguay,south-america,-23.3208529,-56.8507311,1106,0,0,0,,
paraguay-3972,Alemán Cue,San Pedro,,Paraguay,south-america,-24.5538726,-56.201182,160,0,0,0,,
paraguay-4403,Alemán Cue,Canindeyú,,Paraguay,south-america,-24.6794399,-55.8379461,131,0,0,0,,
paraguay-898,Alfonso Central,Cordillera,,Paraguay,south-america,-25.1672367,-56.8896275,664,0,0,0,,
paraguay-1934,Alfonso Cue,Concepción,,Paraguay,south-america,-23.241096,-56.9298774,382,0,0,0,,
paraguay-1251,Alfonso Loma,Cordillera,,Paraguay,south-america,-25.2045722,-56.8800501,528,0,0,0,,
paraguay-327,Almada,Cordillera,,Paraguay,south-america,-25.318874,-57.1211824,1385,0,0,0,,
paraguay-184,Almeida,San Pedro,,Paraguay,south-america,-24.4609799,-56.4063483,2144,0,0,0,,
paraguay-850,Alonso Cue,Paraguarí,,Paraguay,south-america,-25.9512111,-56.659671,691,0,0,0,,
paraguay-5421,Alto Paraíso,Alto Paraná,,Paraguay,south-america,-25.9757867,-55.2534538,67,0,0,0,,
paraguay-1119,Alto Verá,Itapúa,,Paraguay,south-america,-26.7530331,-55.7681624,570,0,0,0,,
paraguay-844,Alto Verá Kilómetro 4,Itapúa,,Paraguay,south-america,-26.7696555,-55.8202466,699,0,0,0,,
paraguay-5898,Altona,Presidente Hayes,,Paraguay,south-america,-22.9637455,-59.6933168,34,0,0,0,,
paraguay-74,Altos,Cordillera,,Paraguay,south-america,-25.2620377,-57.2502761,5791,0,0,0,,
paraguay-1044,Altos de Ypane,Central,,Paraguay,south-america,-25.4640394,-57.4829447,602,0,0,0,,
paraguay-5109,Amambay,Caazapá,,Paraguay,south-america,-25.9296481,-55.7783937,86,0,0,0,,
paraguay-2453,Amambay Suburbano,Caazapá,,Paraguay,south-america,-25.9313583,-55.7810663,307,0,0,0,,
paraguay-862,Amistad,San Pedro,,Paraguay,south-america,-24.3189584,-56.2590275,685,0,0,0,,
paraguay-4313,Ampliacion Ypyta,Caaguazú,,Paraguay,south-america,-25.2829585,-56.1124376,136,0,0,0,,
paraguay-1182,Aña Retangue,San Pedro,,Paraguay,south-america,-24.8560663,-56.0777084,551,0,0,0,,
paraguay-6043,Añazco,Paraguarí,,Paraguay,south-america,-25.6979368,-56.7300204,23,0,0,0,,
paraguay-4011,Anderi,Concepción,,Paraguay,south-america,-23.1207268,-57.0475695,158,0,0,0,,
paraguay-5234,Angelito,Alto Paraná,,Paraguay,south-america,-24.9089059,-55.2004945,78,0,0,0,,
paraguay-122,Antequera,San Pedro,,Paraguay,south-america,-24.0829227,-57.2010045,3122,0,0,0,,
paraguay-524,Antequera,Itapúa,,Paraguay,south-america,-27.1899306,-56.2036,968,0,0,0,,
paraguay-5411,Apami,Amambay,,Paraguay,south-america,-22.1662581,-56.5059522,68,0,0,0,,
paraguay-417,Aparypy,Cordillera,,Paraguay,south-america,-25.1867607,-57.0485561,1138,0,0,0,,
paraguay-300,Ape Aime,Itapúa,,Paraguay,south-america,-26.5478077,-54.8409227,1464,0,0,0,,
paraguay-5049,Apepu,Caazapá,,Paraguay,south-america,-26.0555838,-55.3914011,90,0,0,0,,
paraguay-3979,Apere'a Ty,Guairá,,Paraguay,south-america,-25.648041,-56.2759415,160,0,0,0,,
paraguay-3282,Apipe,Ñeembucú,,Paraguay,south-america,-27.0685558,-57.8977492,215,0,0,0,,
paraguay-5385,Aquidaban Poty,Concepción,,Paraguay,south-america,-22.7106214,-56.3112758,70,0,0,0,,
paraguay-559,Aquino Cañada,Cordillera,,Paraguay,south-america,-25.4084058,-57.1217401,919,0,0,0,,
paraguay-2162,Aquino Costa,Guairá,,Paraguay,south-america,-25.6947438,-56.5618231,349,0,0,0,,
paraguay-1707,Ara Pyahu,San Pedro,,Paraguay,south-america,-24.5933576,-56.0084484,420,0,0,0,,
paraguay-4724,Ara Rupe,Caazapá,,Paraguay,south-america,-26.568292,-56.1468355,110,0,0,0,,
paraguay-407,Ara Vera,Canindeyú,,Paraguay,south-america,-23.9208955,-55.9459096,1158,0,0,0,,
paraguay-4621,Arakanguy,Caazapá,,Paraguay,south-america,-26.1817318,-55.8402688,117,0,0,0,,
paraguay-2384,Arapay,Caaguazú,,Paraguay,south-america,-25.0962792,-55.7876275,316,0,0,0,,
paraguay-2820,Arasa Poty,San Pedro,,Paraguay,south-america,-24.4117121,-57.0953819,259,0,0,0,,
paraguay-5102,Arasa Poty,San Pedro,,Paraguay,south-america,-24.3208227,-56.8381673,86,0,0,0,,
paraguay-760,Arasape,Misiones,,Paraguay,south-america,-26.5131843,-56.9179777,760,0,0,0,,
paraguay-2368,Arasape,Caaguazú,,Paraguay,south-america,-25.580209,-56.6537994,319,0,0,0,,
paraguay-626,Arasape Suburbano,Misiones,,Paraguay,south-america,-26.5417956,-56.9164651,856,0,0,0,,
paraguay-557,Arasaty,Paraguarí,,Paraguay,south-america,-25.8506825,-57.2301887,921,0,0,0,,
paraguay-1417,Arasaty,Paraguarí,,Paraguay,south-america,-25.998521,-57.0696944,488,0,0,0,,
paraguay-2979,Aratiku,Caazapá,,Paraguay,south-america,-25.9523136,-55.6616729,244,0,0,0,,
paraguay-3227,Araujo Cue,Canindeyú,,Paraguay,south-america,-24.639124,-55.6982696,221,0,0,0,,
paraguay-4170,Araujo Cue Onac,Canindeyú,,Paraguay,south-america,-24.6483571,-55.7390617,147,0,0,0,,
paraguay-3212,Araujo Cue San Antonio,Canindeyú,,Paraguay,south-america,-24.6590699,-55.71887,222,0,0,0,,
paraguay-1461,Araujo Cue Santa Rosa Mi,Canindeyú,,Paraguay,south-america,-24.6857234,-55.7262592,477,0,0,0,,
paraguay-1842,Área de Estancias,Misiones,,Paraguay,south-america,-26.7221519,-57.4702247,398,0,0,0,,
paraguay-5097,Área de Estancias,Misiones,,Paraguay,south-america,-26.7364837,-56.7323219,87,0,0,0,,
paraguay-5781,Área de Estancias,Misiones,,Paraguay,south-america,-27.2138448,-56.8208055,44,0,0,0,,
paraguay-35,Areguá,Central,,Paraguay,south-america,-25.3086107,-57.3855939,12801,0,1,0,,
paraguay-3457,Arekita,Itapúa,,Paraguay,south-america,-26.8532518,-56.4518277,199,0,0,0,,
paraguay-5196,Arena Blanca,Canindeyú,,Paraguay,south-america,-24.0672563,-54.7142796,81,0,0,0,,
paraguay-3071,Argaña Cue,Caazapá,,Paraguay,south-america,-26.529261,-56.0944591,236,0,0,0,,
paraguay-441,Arroyito,Concepción,,Paraguay,south-america,-23.1621924,-56.7874382,1080,0,0,0,,
paraguay-2827,Arroyito,Guairá,,Paraguay,south-america,-25.7338754,-56.6293157,259,0,0,0,,
paraguay-1149,Arroyito Chacore,Caaguazú,,Paraguay,south-america,-25.5236631,-55.810827,561,0,0,0,,
paraguay-2848,Arroyo Ata,San Pedro,,Paraguay,south-america,-23.7848879,-56.6929386,256,0,0,0,,
paraguay-2331,Arroyo Claro,Itapúa,,Paraguay,south-america,-26.4217434,-55.5704584,325,0,0,0,,
paraguay-6067,Arroyo Costa,Guairá,,Paraguay,south-america,-25.6453926,-56.3289166,21,0,0,0,,
paraguay-1423,Arroyo de Oro,Concepción,,Paraguay,south-america,-23.1464439,-56.6297271,487,0,0,0,,
paraguay-1111,Arroyo Estrella,Central,,Paraguay,south-america,-25.4194508,-57.2917354,573,0,0,0,,
paraguay-4233,Arroyo Frazada,Itapúa,,Paraguay,south-america,-26.8930401,-55.931492,142,0,0,0,,
paraguay-2701,Arroyo González,Misiones,,Paraguay,south-america,-26.8825637,-56.9024467,276,0,0,0,,
paraguay-1020,Arroyo Guasu,San Pedro,,Paraguay,south-america,-24.6142864,-56.4338366,612,0,0,0,,
paraguay-2363,Arroyo Guasu,Canindeyú,,Paraguay,south-america,-23.9846513,-55.6522815,320,0,0,0,,
paraguay-2499,Arroyo Guasu,Caazapá,,Paraguay,south-america,-26.2539986,-56.2059674,301,0,0,0,,
paraguay-2675,Arroyo Guasu,Canindeyú,,Paraguay,south-america,-24.4182239,-55.2917664,279,0,0,0,,
paraguay-3683,Arroyo Guasu,Caaguazú,,Paraguay,south-america,-25.1443962,-56.2693619,182,0,0,0,,
paraguay-4031,Arroyo Guasu,Caaguazú,,Paraguay,south-america,-24.9101366,-55.7307629,156,0,0,0,,
paraguay-4907,Arroyo Guasu,Caaguazú,,Paraguay,south-america,-25.4842922,-56.2239855,98,0,0,0,,
paraguay-3552,Arroyo Hondo,Ñeembucú,,Paraguay,south-america,-27.0505869,-58.3943324,192,0,0,0,,
paraguay-3766,Arroyo Hondo,Caaguazú,,Paraguay,south-america,-25.1361397,-56.251523,176,0,0,0,,
paraguay-3009,Arroyo Hovy,Caaguazú,,Paraguay,south-america,-25.152492,-56.2878937,241,0,0,0,,
paraguay-5224,Arroyo Itá,Itapúa,,Paraguay,south-america,-26.9411011,-56.1446522,79,0,0,0,,
paraguay-1962,Arroyo Kare,Misiones,,Paraguay,south-america,-26.8295213,-56.8840174,379,0,0,0,,
paraguay-5007,Arroyo Mbya,Alto Paraná,,Paraguay,south-america,-25.4737285,-54.9402615,92,0,0,0,,
paraguay-6066,Arroyo Mokoi,Canindeyú,,Paraguay,south-america,-24.2374502,-55.0978646,21,0,0,0,,
paraguay-533,Arroyo Morotĩ,Caaguazú,,Paraguay,south-america,-25.4628459,-56.1500865,942,0,0,0,,
paraguay-592,Arroyo Morotĩ,Guairá,,Paraguay,south-america,-25.6909733,-56.0507878,886,0,0,0,,
paraguay-815,Arroyo Morotĩ,San Pedro,,Paraguay,south-america,-24.1966365,-56.3010267,714,0,0,0,,
paraguay-1711,Arroyo Morotĩ,Caazapá,,Paraguay,south-america,-26.0697635,-55.8636555,420,0,0,0,,
paraguay-2328,Arroyo Morotĩ,San Pedro,,Paraguay,south-america,-24.7042453,-56.3957961,325,0,0,0,,
paraguay-4179,Arroyo Morotĩ,Caaguazú,,Paraguay,south-america,-25.5087761,-56.3150292,146,0,0,0,,
paraguay-4055,Arroyo Pasito,Concepción,,Paraguay,south-america,-23.3643274,-57.0176955,155,0,0,0,,
paraguay-830,Arroyo Porã,Caazapá,,Paraguay,south-america,-26.1748738,-56.331644,705,0,0,0,,
paraguay-1425,Arroyo Porã,Caaguazú,,Paraguay,south-america,-25.0350192,-56.3016281,486,0,0,0,,
paraguay-2326,Arroyo Porã,Paraguarí,,Paraguay,south-america,-25.6451627,-57.0172258,326,0,0,0,,
paraguay-3330,Arroyo Porã,Cordillera,,Paraguay,south-america,-25.3143014,-56.8680809,211,0,0,0,,
paraguay-3949,Arroyo Porã,Paraguarí,,Paraguay,south-america,-25.6447115,-56.9883763,163,0,0,0,,
paraguay-4982,Arroyo Porã,Itapúa,,Paraguay,south-america,-27.2886439,-55.8282739,94,0,0,0,,
paraguay-1503,Arroyo Porã - Suburbano,Paraguarí,,Paraguay,south-america,-25.6465789,-56.9877307,466,0,0,0,,
paraguay-36,Arroyo Porã Suburbano,Itapúa,,Paraguay,south-america,-27.2780263,-55.8028981,12597,0,0,0,,
paraguay-603,Arroyo Porã Suburbano,Itapúa,,Paraguay,south-america,-27.2888463,-55.8284178,872,0,0,0,,
paraguay-3535,Arroyo Quemado,Alto Paraná,,Paraguay,south-america,-25.9721724,-55.4222659,193,0,0,0,,
paraguay-2347,Arroyo Servín,Paraguarí,,Paraguay,south-america,-25.5121109,-57.2270094,322,0,0,0,,
paraguay-2460,Arroyo Terere,Caaguazú,,Paraguay,south-america,-25.436394,-56.0827499,305,0,0,0,,
paraguay-1663,Arroyo Verde,Itapúa,,Paraguay,south-america,-27.3837462,-55.7234024,428,0,0,0,,
paraguay-3339,Arroyo Verde,Paraguarí,,Paraguay,south-america,-25.9257288,-57.0984642,210,0,0,0,,
paraguay-3582,Arroyo Verde,Misiones,,Paraguay,south-america,-26.8958662,-56.9576941,190,0,0,0,,
paraguay-179,Arroyos y Esteros,Cordillera,,Paraguay,south-america,-25.0545407,-57.0963521,2206,0,0,0,,
paraguay-221,Arrua'i,Central,,Paraguay,south-america,-25.5873687,-57.3669015,1899,0,0,0,,
paraguay-631,Asentamiento 1° de Marzo,San Pedro,,Paraguay,south-america,-24.7360049,-55.9222629,852,0,0,0,Asentamiento Primero de Marzo,
paraguay-1767,Asentamiento 1° de Marzo,Itapúa,,Paraguay,south-america,-26.4249193,-55.4541129,411,0,0,0,Asentamiento Primero de Marzo,
paraguay-2748,Asentamiento 1° de Mayo,Alto Paraná,,Paraguay,south-america,-24.9079768,-54.5338479,269,0,0,0,Asentamiento Primero de Mayo,
paraguay-3196,Asentamiento 1° de Mayo,Canindeyú,,Paraguay,south-america,-24.1722826,-55.6074804,223,0,0,0,Asentamiento Primero de Mayo,
paraguay-4935,Asentamiento 1° de Mayo,Concepción,,Paraguay,south-america,-22.3497955,-57.62857,97,0,0,0,Asentamiento Primero de Mayo,
paraguay-5379,Asentamiento 1° de Mayo 2,Itapúa,,Paraguay,south-america,-26.4764463,-55.1826091,70,0,0,0,Asentamiento Primero de Mayo 2,
paraguay-1199,Asentamiento 1° Línea Sanguina Cue,San Pedro,,Paraguay,south-america,-24.5447782,-56.0640936,545,0,0,0,Asentamiento Primera Línea Sanguina Cue,
