name,cyrillic_name,population,latitude,longitude,state,country,percentageOfSessions
Lolaruh,Лоларух,711,38.0816973,69.4523485,Hatlon,Tajikistan,
Andiçon,Андиҷон,711,37.2947601,69.0731407,Hatlon,Tajikistan,
Čuķurdolon,Чуқурдолон,711,38.4367057,68.3377137,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Čildara,Чилдара,708,38.78213,70.3047992,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Çangal,Ҷангал,707,39.5206609,67.51522,Suġd,Tajikistan,
Guliston,Гулистон,706,40.2384121,69.7610212,Suġd,Tajikistan,
Boronkūl,Боронкӯл,705,38.110866,69.747165,Hatlon,Tajikistan,
Marġeb,Марғеб,704,39.1767333,68.9000031,Suġd,Tajikistan,
Ķušķiâi Poën,Қушқияи Поён,704,37.9881356,69.6416133,Hatlon,Tajikistan,
Čorsada,Чорсада,703,39.8858143,68.9895545,Suġd,Tajikistan,
Ângiobod,Янгиобод,702,40.7328506,70.7448597,Suġd,Tajikistan,
Alibegī,Алибегӣ,702,38.6255506,68.5650805,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Kūl,Кӯл,697,38.0859895,69.8713431,Hatlon,Tajikistan,
Daštimiron,Даштимирон,695,38.6627176,68.828366,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Zulfī,Зулфӣ,695,38.5848595,69.1708994,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Mullotugma,Муллотугма,695,38.5783889,69.3825379,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Bajlartop,Байлартоп,693,39.2539802,71.5309081,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Valiġond,Валиғонд,692,39.4484175,69.7197646,Suġd,Tajikistan,
Gançina,Ганҷина,692,37.9654764,68.5590313,Hatlon,Tajikistan,
Degaī,Дегаӣ,692,38.8911796,69.9255876,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Afġonobod,Афғонобод,692,38.5538999,68.5523424,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Šerobod,Шеробод,690,38.0601123,68.8406037,Hatlon,Tajikistan,
Ġuruldī,Ғурулдӣ,690,37.9435331,69.6067134,Hatlon,Tajikistan,
Šoḩtuti Bolo,Шоҳтути Боло,690,38.8348342,69.8535744,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Šavkat,Шавкат,689,40.093014,69.3328045,Suġd,Tajikistan,
Savda,Савда,689,38.3116659,69.5591663,Hatlon,Tajikistan,
Pançhok,Панҷхок,688,39.0517922,68.7713494,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Dūstī,Дӯстӣ,686,38.3721806,69.0602871,Hatlon,Tajikistan,
Èrgaš,Эргаш,685,37.8893091,69.0567828,Hatlon,Tajikistan,
Teppalik,Теппалик,685,37.727898,68.8258195,Hatlon,Tajikistan,
Hur,Хур,685,38.7319802,70.5817747,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Garmčašma,Гармчашма,684,38.6068005,71.8563022,Kūḩistoni Badahšon,Tajikistan,
Ptup,Птуп,683,36.9448097,72.231086,Kūḩistoni Badahšon,Tajikistan,
Niëzbegiën,Ниёзбегиён,683,38.963966,70.1747609,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Paršed,Паршед,682,37.4031468,71.6301518,Kūḩistoni Badahšon,Tajikistan,
Hamisavra,Хамисавра,682,38.5767837,69.401698,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Çovidon,Ҷовидон,681,38.4706138,71.6299735,Kūḩistoni Badahšon,Tajikistan,
Baḩoriston,Баҳористон,681,38.3241131,68.7434136,Hatlon,Tajikistan,
Hirmanço,Хирманҷо,679,37.8909994,70.1680105,Hatlon,Tajikistan,
Ķušķiâi Miëna,Қушқияи Миёна,678,37.9937274,69.6479504,Hatlon,Tajikistan,
Mingičar,Мингичар,678,38.2930786,68.5262946,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Fajzrez,Файзрез,678,38.5288771,69.2884688,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Firūza,Фирӯза,677,37.3065764,67.9967453,Hatlon,Tajikistan,
Daragī,Дарагӣ,675,38.4009757,69.1211002,Hatlon,Tajikistan,
Gulboġ,Гулбоғ,675,38.6251679,68.9569288,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Čilduhtaron,Чилдухтарон,674,38.2877495,70.1311645,Hatlon,Tajikistan,
Ziġar,Зиғар,673,38.1023781,70.4462666,Kūḩistoni Badahšon,Tajikistan,
Garmčašma,Гармчашма,673,37.2018561,71.538827,Kūḩistoni Badahšon,Tajikistan,
Ġulama,Ғулама,673,39.3419774,71.619585,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Çavonon,Ҷавонон,673,38.5602711,68.4445081,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Rūdaķul,Рӯдақул,671,37.6892989,68.1600369,Hatlon,Tajikistan,
Meḩnatobod,Меҳнатобод,671,39.0237899,70.1401864,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Šūrmašk,Шӯрмашк,670,39.2231435,68.4696431,Suġd,Tajikistan,
Ançir,Анҷир,670,38.4451549,69.0030166,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Sardem,Сардем,668,37.7150292,72.3330998,Kūḩistoni Badahšon,Tajikistan,
Pahtakori Nav,Пахтакори Нав,667,37.984712,68.8740738,Hatlon,Tajikistan,
Daštirubot,Даштирубот,667,38.5219067,70.2592401,Hatlon,Tajikistan,
Burëbof,Бурёбоф,667,38.542566,68.4597627,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Taviši Bolo,Тавиши Боло,666,38.7489981,69.4375665,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Kosagul,Косагул,665,40.7072377,70.701613,Suġd,Tajikistan,
Ittiḩod,Иттиҳод,665,37.5010822,69.1759764,Hatlon,Tajikistan,
Madaniât,Маданият,665,37.4313523,69.3415355,Hatlon,Tajikistan,
Meḩnat,Меҳнат,665,38.4645053,68.9390867,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Avzalī,Авзалӣ,664,37.8716298,68.73745,Hatlon,Tajikistan,
Čučui Poën,Чучуи Поён,664,38.3634302,68.9384516,Hatlon,Tajikistan,
Bobokul Hidirov,Бобокул Хидиров,663,37.1930414,68.0233484,Hatlon,Tajikistan,
Sugat,Сугат,663,39.1880509,71.3146775,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Šaftimiçgon,Шафтимиҷгон,661,38.7271292,68.8015276,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Šaršar,Шаршар,660,38.210642,69.4656915,Hatlon,Tajikistan,
Mullobarotī,Муллобаротӣ,660,38.3916452,69.1015061,Hatlon,Tajikistan,
Činor,Чинор,660,38.2388986,69.5294361,Hatlon,Tajikistan,
Beġar,Беғар,658,38.7953344,68.8253742,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Âkkahona,Яккахона,657,39.3167064,68.1118503,Suġd,Tajikistan,
Roḩi Nav,Роҳи Нав,657,37.543738,68.5492535,Hatlon,Tajikistan,
Ḩaëti Nav,Ҳаёти Нав,657,37.5357334,68.464255,Hatlon,Tajikistan,
Nabrūz,Набрӯз,656,40.1564035,69.6873123,Suġd,Tajikistan,
Rūziobnok,Рӯзиобнок,656,39.469985,68.0412342,Suġd,Tajikistan,
Beštut,Бештут,656,37.5616845,68.5421769,Hatlon,Tajikistan,
Loḩutī,Лоҳутӣ,655,37.7959878,68.8256655,Hatlon,Tajikistan,
Safarboën,Сафарбоён,655,38.2791159,69.5156095,Hatlon,Tajikistan,
Šaḩriston,Шаҳристон,655,39.1177761,70.8568562,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Galašaḩid,Галашаҳид,655,38.4913803,68.2173066,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Hušmanzar,Хушманзар,655,38.4487251,68.5881497,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Surhobča,Сурхобча,654,39.6866275,69.0589004,Suġd,Tajikistan,
Meḩrgon,Меҳргон,654,37.4770677,68.547355,Hatlon,Tajikistan,
Zarangak,Зарангак,654,39.0758844,70.5560519,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Oftobrūâ,Офтобрӯя,653,38.5444707,69.1826907,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Nekroḩ,Некроҳ,652,40.4201149,69.6373125,Suġd,Tajikistan,
Ḩajronbed,Ҳайронбед,650,39.1396065,68.4655236,Suġd,Tajikistan,
Çavonī,Ҷавонӣ,650,40.2158833,68.9490682,Suġd,Tajikistan,
Gulrez,Гулрез,650,38.59835,68.5592734,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Riçist,Риҷист,647,37.4074282,71.6326049,Kūḩistoni Badahšon,Tajikistan,
Hostav,Хостав,646,38.1854417,70.512883,Kūḩistoni Badahšon,Tajikistan,
Ruzbaj,Рузбай,643,38.4543673,70.8320653,Kūḩistoni Badahšon,Tajikistan,
Istiķlol,Истиқлол,642,37.9233064,68.9879051,Hatlon,Tajikistan,
Ġajrat,Ғайрат,642,38.4926903,68.2256321,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Daštobod,Даштобод,641,40.3247555,69.6892534,Suġd,Tajikistan,
Sebzor,Себзор,641,40.195082,69.7033766,Suġd,Tajikistan,
Surhob,Сурхоб,641,40.2128331,69.0079085,Suġd,Tajikistan,
Hoçainur,Хоҷаинур,641,38.0798298,69.9364597,Hatlon,Tajikistan,
Navrūz,Наврӯз,640,40.1014893,69.4914583,Suġd,Tajikistan,
Čihoh,Чихох,639,38.5196605,71.6968056,Kūḩistoni Badahšon,Tajikistan,
Kūḩsor,Кӯҳсор,639,37.9540108,69.09419,Hatlon,Tajikistan,
Âmčun,Ямчун,638,36.9628829,72.2682077,Kūḩistoni Badahšon,Tajikistan,
20-solagii Istiķloliât,20-солагии Истиқлолият,638,37.2941472,68.0243406,Hatlon,Tajikistan,
Tagiçar,Тагиҷар,636,38.3027307,69.9071933,Hatlon,Tajikistan,
Sangčašma,Сангчашма,634,40.6511161,69.4970843,Suġd,Tajikistan,
Maīdončai Moġiën,Маӣдончаи Моғиён,634,39.2275512,67.6323658,Suġd,Tajikistan,
Bodom,Бодом,633,37.4204451,71.6420463,Kūḩistoni Badahšon,Tajikistan,
Poçindak,Поҷиндак,632,39.8698603,69.0205173,Suġd,Tajikistan,
Pomir,Помир,632,37.9703161,68.8336086,Hatlon,Tajikistan,
Nuri Vaḩdat,Нури Ваҳдат,632,37.7900058,68.7937038,Hatlon,Tajikistan,
Rož,Рож,631,37.5315543,71.6272999,Kūḩistoni Badahšon,Tajikistan,
Gulafšon,Гулафшон,631,37.8401451,69.4100071,Hatlon,Tajikistan,
Ūrtabuz,Ӯртабуз,631,38.4795256,68.6465231,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Dušanbe,Душанбе,630,38.0899066,70.0116386,Hatlon,Tajikistan,
Šoḩindara,Шоҳиндара,630,39.05393,70.1925909,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Avangard,Авангард,628,37.2441669,69.1305925,Hatlon,Tajikistan,
Ķadiob,Қадиоб,628,38.7091367,69.6752826,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Anvarobod,Анваробод,627,38.1028834,69.8511191,Hatlon,Tajikistan,
Girdob,Гирдоб,627,38.3032674,69.1441954,Hatlon,Tajikistan,
Čagan,Чаган,627,37.9972488,69.4365553,Hatlon,Tajikistan,
Hirob,Хироб,624,38.2757463,69.6340556,Hatlon,Tajikistan,
Guliston,Гулистон,624,37.8384993,68.7271956,Hatlon,Tajikistan,
Safedorak,Сафедорак,623,38.8584025,68.9842585,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ķal'aimaķsud,Қалъаимақсуд,623,39.043241,70.3999901,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Çorf,Ҷорф,622,38.4780855,70.9614305,Kūḩistoni Badahšon,Tajikistan,
Dušohazamin,Душохазамин,622,38.8775704,69.9492729,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Zaḩmatkaš,Заҳматкаш,622,38.5135376,68.159278,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Maḩalla,Маҳалла,621,37.8745999,68.7164079,Hatlon,Tajikistan,
Mukur,Мукур,621,39.3179402,71.5741889,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Deḩmanora,Деҳманора,619,39.4360224,69.8866409,Suġd,Tajikistan,
Ķozideḩ,Қозидеҳ,618,37.0123186,71.4689584,Kūḩistoni Badahšon,Tajikistan,
Kurgovad,Курговад,617,38.4216096,71.1098222,Kūḩistoni Badahšon,Tajikistan,
Ġofilobod,Ғофилобод,617,38.31463,69.1471277,Hatlon,Tajikistan,
Inkūḩ,Инкӯҳ,616,38.7142457,70.651676,Kūḩistoni Badahšon,Tajikistan,
Boġitanga,Боғитанга,616,38.6393798,69.1114815,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Kištūdaki Poën,Киштӯдаки Поён,615,39.4499565,68.1010261,Suġd,Tajikistan,
Manem,Манем,614,37.5457786,71.6885186,Kūḩistoni Badahšon,Tajikistan,
Âkkačašma,Яккачашма,614,38.6556632,68.8323171,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Oriëno,Ориёно,613,38.6519359,68.7686481,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Sumandara,Сумандара,613,39.0633906,70.5917144,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Deḩmalik,Деҳмалик,612,38.8497174,68.9117344,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Miënadu,Миёнаду,611,38.8337273,70.8738472,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Sangmela,Сангмела,611,38.6105161,68.4025049,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Bartavdem,Бартавдем,610,37.3872242,71.6688482,Kūḩistoni Badahšon,Tajikistan,
Navobod,Навобод,610,37.3605514,68.0333728,Hatlon,Tajikistan,
Ojšabuloķ,Ойшабулоқ,610,38.0052807,69.4483811,Hatlon,Tajikistan,
Ḩasorak,Ҳасорак,610,38.0187231,70.2125145,Hatlon,Tajikistan,
Istiķbol,Истиқбол,610,38.4602222,68.9584463,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Oķteppa,Оқтеппа,609,37.748431,68.8571514,Hatlon,Tajikistan,
Šahriër,Шахриёр,609,37.7072856,68.7800786,Hatlon,Tajikistan,
Hajrobod,Хайробод,609,38.6205542,68.2256837,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Sumčakon,Сумчакон,607,37.7709013,69.8765022,Hatlon,Tajikistan,
Ne'matobod,Неъматобод,607,38.4900648,68.9858197,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Balh,Балх,607,39.3176593,71.2490694,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Čormaġz,Чормағз,606,38.6928034,69.672537,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Šerhonī,Шерхонӣ,606,38.4461503,68.6634048,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Kofara,Кофара,605,38.8297632,69.8365124,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Navobod,Навобод,605,38.5720478,69.3531409,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Šaršara,Шаршара,602,38.6929363,68.8216621,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Voznavd,Вознавд,601,37.9590811,71.2732501,Kūḩistoni Badahšon,Tajikistan,
Navbaḩor,Навбаҳор,601,38.3232303,69.7477646,Hatlon,Tajikistan,
Daraiḩavaš,Дараиҳаваш,601,37.9880803,69.9266939,Hatlon,Tajikistan,
Nasrud,Насруд,601,39.0502111,68.8507696,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Obihirf,Обихирф,601,39.0452284,68.8545461,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ķazaķtar,Қазақтар,601,39.2333157,71.4202991,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Somoniën,Сомониён,600,39.9574358,70.5229746,Suġd,Tajikistan,
Padrud,Падруд,600,39.17023,67.8350609,Suġd,Tajikistan,
Surhob,Сурхоб,600,38.1395008,68.8492549,Hatlon,Tajikistan,
Čamanoro,Чаманоро,600,38.5109815,68.3293949,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Zarbdor,Зарбдор,599,40.148855,68.8113872,Suġd,Tajikistan,
Raçabalī,Раҷабалӣ,599,39.5091634,67.4686081,Suġd,Tajikistan,
Ems,Емс,598,38.0060797,71.6672296,Kūḩistoni Badahšon,Tajikistan,
Gulrez,Гулрез,598,37.5042445,68.5647259,Hatlon,Tajikistan,
Marġak,Марғак,598,37.8519241,69.716146,Hatlon,Tajikistan,
Oriën,Ориён,598,38.2737329,68.8255257,Hatlon,Tajikistan,
Miënadara,Миёнадара,598,38.8138785,69.9321469,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Deḩvak,Деҳвак,598,38.5958473,68.2230486,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Šoḩin,Шоҳин,597,40.0454114,69.2266808,Suġd,Tajikistan,
Korvon,Корвон,597,37.2787663,67.9842338,Hatlon,Tajikistan,
Sebiston,Себистон,596,38.9598703,70.1973313,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Padask,Падаск,595,39.4277831,69.6535431,Suġd,Tajikistan,
Pistazor,Пистазор,595,37.8144272,69.1173221,Hatlon,Tajikistan,
Begisiëḩ,Бегисиёҳ,595,39.2198472,70.8540961,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Sabziharf,Сабзихарф,595,38.8001168,70.7053338,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Guriën,Гуриён,595,38.67999,68.604802,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
8 Mart,8 Март,594,38.5336302,68.3945956,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ispandzor,Испандзор,592,40.4893653,69.5124118,Suġd,Tajikistan,
Širin,Ширин,592,40.1667973,69.254307,Suġd,Tajikistan,
Čorgulteppa,Чоргултеппа,592,37.7977686,68.8586866,Hatlon,Tajikistan,
Âkkatol,Яккатол,592,37.5921023,68.5952153,Hatlon,Tajikistan,
Guliston,Гулистон,592,37.6470407,69.8635125,Hatlon,Tajikistan,
Sarizakob,Саризакоб,592,38.8515075,69.8162085,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ittifoķ,Иттифоқ,591,37.8409832,69.6880506,Hatlon,Tajikistan,
Roġ,Роғ,590,38.8632564,68.9958103,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Umbar,Умбар,590,38.3972392,68.3247969,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Zavodi hišt,Заводи хишт,589,37.7594255,68.6518889,Hatlon,Tajikistan,
Ķandī,Қандӣ,588,38.6483049,68.9428807,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Deḩobod,Деҳобод,587,38.553801,68.4429958,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Nurobod,Нуробод,586,38.061634,69.9520072,Hatlon,Tajikistan,
Nigova,Нигова,586,38.9577258,70.18152,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Sangikar,Сангикар,585,39.0379151,70.1327656,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Kurpaī,Курпаӣ,585,38.6406174,68.8633867,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Saridašt,Саридашт,585,38.6717138,70.5037998,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Vahš,Вахш,584,37.9170171,68.7900806,Hatlon,Tajikistan,
Bahtiër Ķaraboev,Бахтиёр Қарабоев,584,37.2657802,68.1003678,Hatlon,Tajikistan,
Činor,Чинор,584,38.6664663,68.898163,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Piš,Пиш,582,37.3747295,71.4952287,Kūḩistoni Badahšon,Tajikistan,
Madovra,Мадовра,582,39.3248793,68.1078829,Suġd,Tajikistan,
Nekmardon,Некмардон,582,38.2378311,69.7785814,Hatlon,Tajikistan,
Masluķ,Маслуқ,582,37.6438296,69.783122,Hatlon,Tajikistan,
Huroson,Хуросон,580,37.944758,68.7415037,Hatlon,Tajikistan,
Viën,Виён,580,37.7365057,68.6974135,Hatlon,Tajikistan,
Marġak,Марғак,580,38.1598278,69.994503,Hatlon,Tajikistan,
Boītudašt,Боӣтудашт,580,37.1896699,69.2199786,Hatlon,Tajikistan,
Čašma,Чашма,580,38.3292649,68.7324889,Hatlon,Tajikistan,
Ġumas,Ғумас,579,38.5773361,71.8118752,Kūḩistoni Badahšon,Tajikistan,
Hajrobod,Хайробод,579,38.4947984,68.1942053,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Nimičak,Нимичак,578,39.0898744,70.619385,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Navrūz,Наврӯз,578,38.6356377,68.2720604,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Tomiris,Томирис,577,39.412758,67.4887099,Suġd,Tajikistan,
Safedorak,Сафедорак,576,40.4887923,69.7731821,Suġd,Tajikistan,
Čargi Kalon,Чарги Калон,575,38.1532196,70.0858405,Hatlon,Tajikistan,
Holmurodī,Холмуродӣ,575,38.5228953,69.0994569,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Safobahš,Сафобахш,575,38.4859756,68.6772934,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Tagobihalķ,Тагобихалқ,574,39.4305406,68.0497123,Suġd,Tajikistan,
Avazalī,Авазалӣ,574,39.5131034,67.4607117,Suġd,Tajikistan,
Ḩakimon,Ҳакимон,574,38.5104711,68.9530146,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Daštak,Даштак,573,38.456245,70.7789121,Kūḩistoni Badahšon,Tajikistan,
Čorvodoron,Чорводорон,573,37.7497301,69.4797831,Hatlon,Tajikistan,
Fajzobod,Файзобод,573,38.4703126,68.4240197,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Bobohajr,Бобохайр,571,40.8269967,70.5866348,Suġd,Tajikistan,
Šarķ,Шарқ,571,37.1514903,68.0197213,Hatlon,Tajikistan,
Kūl,Кӯл,571,39.0091324,70.4610636,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Gulmajdon,Гулмайдон,571,38.4934575,68.5700161,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Čaroġon,Чароғон,570,40.919347,70.6645702,Suġd,Tajikistan,
Torakand,Тораканд,568,40.6356318,69.4566712,Suġd,Tajikistan,
Sovhozi Panç,Совхози Панҷ,568,37.2889025,69.1228739,Hatlon,Tajikistan,
Varmonik,Вармоник,565,38.8369039,68.9669731,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Zarteppa,Зартеппа,565,38.5741878,68.6511901,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Dašti Pinçon,Дашти Пинҷон,563,38.8450779,68.8336478,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Puġuze,Пуғузе,563,38.8470076,68.8486466,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Guliston,Гулистон,563,38.5076631,68.2049143,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Parzudž,Парзудж,561,37.325749,71.7233884,Kūḩistoni Badahšon,Tajikistan,
