name,population,latitude,longitude,state,country,percentageOfSessions
Maj,820,43.1008,74.23844,Čùj,Kyrgyzstan,
Sary-Bulak,819,40.485689,73.628336,Oš,Kyrgyzstan,
Žin-Žigen,818,40.2672987,72.1915585,Batken,Kyrgyzstan,
Yntymak,818,42.65707,78.12995,Ycyk-Kôl,Kyrgyzstan,
Kôk-Dôbô,818,42.580889,71.449845,Talas,Kyrgyzstan,
Èrkin-Saj,818,42.7028,73.80335,Čùj,Kyrgyzstan,
Ôrnôk,816,41.53182,75.91518,Naryn,Kyrgyzstan,
Ken̦kol,815,41.415279,71.376974,Žalal-Abad,Kyrgyzstan,
Gidrostroitelʹ,815,42.8715,75.1551,Čùj,Kyrgyzstan,
Toguz-Bulak,814,40.469803,73.626315,Oš,Kyrgyzstan,
Gornaâ Serafimovka,812,42.68488,74.86825,Čùj,Kyrgyzstan,
Karl Marks,809,41.3161,73.82795,Žalal-Abad,Kyrgyzstan,
Birlešken,808,41.24937,71.195863,Žalal-Abad,Kyrgyzstan,
Kara-Kôl,807,41.232856,73.052614,Žalal-Abad,Kyrgyzstan,
Ken̦eš,807,42.472917,72.613663,Talas,Kyrgyzstan,
Zar-Taš,806,40.2584437,71.0265939,Batken,Kyrgyzstan,
Mirnoe,806,43.166389,74.368056,Čùj,Kyrgyzstan,
Novokonstantinovka,805,42.54878,78.67395,Ycyk-Kôl,Kyrgyzstan,
Žon-Aryk,804,41.083182,72.667229,Žalal-Abad,Kyrgyzstan,
Kôk-Taš,803,41.18956,71.024795,Žalal-Abad,Kyrgyzstan,
Ôzgôrùš,802,41.210568,76.203516,Naryn,Kyrgyzstan,
Kolduk,801,39.991832,73.491694,Oš,Kyrgyzstan,
Sary-Bulun̦,800,42.67007,78.18111,Ycyk-Kôl,Kyrgyzstan,
Kajyrma,799,42.69177,73.88735,Čùj,Kyrgyzstan,
Ùč-Èmček,799,42.6975,74.772778,Čùj,Kyrgyzstan,
Čon̦-Bùlôlù,798,40.167267,73.627439,Oš,Kyrgyzstan,
Čuluk,797,39.50213,71.93051,Oš,Kyrgyzstan,
Maksim-Tobu,796,40.515056,72.471495,Oš,Kyrgyzstan,
Tuura-Suu,794,42.06822,76.98545,Ycyk-Kôl,Kyrgyzstan,
Katyran̦ky,793,41.181521,73.312771,Žalal-Abad,Kyrgyzstan,
Zarâ,793,43.11278,74.28028,Čùj,Kyrgyzstan,
Askaly,791,40.084084,73.586612,Oš,Kyrgyzstan,
Žajylma,791,39.61803,72.59104,Oš,Kyrgyzstan,
Ijri-Suu,786,42.87785,73.84203,Čùj,Kyrgyzstan,
Čogom,785,40.047217,72.863019,Oš,Kyrgyzstan,
Ken̦eš,784,41.439,76.1327,Naryn,Kyrgyzstan,
Čakmak-Suu,781,41.978501,71.460849,Žalal-Abad,Kyrgyzstan,
Kyzyl-Birdik,781,42.71385,74.71132,Čùj,Kyrgyzstan,
Tovar-Saj,780,41.692951,71.875308,Žalal-Abad,Kyrgyzstan,
15 Žaš,780,40.882019,73.80078,Oš,Kyrgyzstan,
Manas,780,42.73865,71.447808,Talas,Kyrgyzstan,
Kezart,778,41.703083,72.073748,Žalal-Abad,Kyrgyzstan,
Dôbô,777,40.164924,70.8539477,Batken,Kyrgyzstan,
Yntymak,774,40.73117,73.178252,Oš,Kyrgyzstan,
Žar-Kyštak,773,40.325748,73.414026,Oš,Kyrgyzstan,
Širin,772,40.850914,72.875411,Žalal-Abad,Kyrgyzstan,
Kyzyl-Tuu,772,39.54333,72.24925,Oš,Kyrgyzstan,
Konkino,771,42.47602,78.27476,Ycyk-Kôl,Kyrgyzstan,
Ak-Talaa,771,42.180145,75.326843,Naryn,Kyrgyzstan,
Kabylan-Kol,770,40.34721,73.280336,Oš,Kyrgyzstan,
Ak-Saj,768,42.746111,75.059444,Čùj,Kyrgyzstan,
Žan̦y-Ajyl,763,40.20737,71.66873,Batken,Kyrgyzstan,
Ak-Terek,761,40.59044,73.360362,Oš,Kyrgyzstan,
Sarban,761,42.78463,74.51837,Čùj,Kyrgyzstan,
Ortok,759,41.217153,73.241152,Žalal-Abad,Kyrgyzstan,
Almaluu,759,42.7223,75.51144,Čùj,Kyrgyzstan,
Žalgyz-Ôrùk,757,41.213356,71.034478,Žalal-Abad,Kyrgyzstan,
Kôk-Dôbô,757,42.77751,77.62287,Ycyk-Kôl,Kyrgyzstan,
Orto-Saz,757,41.4409,76.0551,Naryn,Kyrgyzstan,
Čet-Nura,754,41.45491,76.18394,Naryn,Kyrgyzstan,
Prisavaj,754,40.73486,73.01607,Oš,Kyrgyzstan,
Kôčkôn-Žar,753,40.7188,72.91626,Oš,Kyrgyzstan,
Karagaj-Bulak,753,42.644444,74.950556,Čùj,Kyrgyzstan,
Kyr-Žol,752,40.883002,73.156807,Žalal-Abad,Kyrgyzstan,
Kara-Oj,751,40.165257,72.651649,Oš,Kyrgyzstan,
Kara-Arča,751,42.755297,71.766163,Talas,Kyrgyzstan,
Kara-Suu,749,40.289072,73.57294,Oš,Kyrgyzstan,
Turpak-Korgon,748,40.965728,72.644256,Žalal-Abad,Kyrgyzstan,
Čeč-Dôbô,748,41.678007,73.422879,Žalal-Abad,Kyrgyzstan,
Bôrùlù,743,42.66009,74.2488,Čùj,Kyrgyzstan,
Miâzdy,741,40.322648,73.597437,Oš,Kyrgyzstan,
Taš-Bulak,739,40.948067,72.829857,Žalal-Abad,Kyrgyzstan,
Orto-Tokoj,738,42.341823,76.0215315,Ycyk-Kôl,Kyrgyzstan,
Kyzyl-Kyâ,738,41.209905,73.228146,Žalal-Abad,Kyrgyzstan,
Konuš,738,42.72057,74.23767,Čùj,Kyrgyzstan,
Zarâ,737,42.86823,74.11016,Čùj,Kyrgyzstan,
Ak-Terek,736,40.413073,72.772373,Oš,Kyrgyzstan,
Čečme,734,39.94317,71.20877,Batken,Kyrgyzstan,
Ak-Bašat,734,42.6852,74.05222,Čùj,Kyrgyzstan,
Tažik-Maala,732,40.64083,72.79745,Oš,Kyrgyzstan,
Zavodskoe,732,42.82249,74.01309,Čùj,Kyrgyzstan,
Čolok-Tuma,729,41.384954,71.415316,Žalal-Abad,Kyrgyzstan,
Ak-Tyt,726,41.242293,72.843121,Žalal-Abad,Kyrgyzstan,
Mon̦oldor,725,42.66224,73.8846,Čùj,Kyrgyzstan,
Kanžyga,724,41.105957,73.519474,Žalal-Abad,Kyrgyzstan,
Žolborstu,723,41.603539,72.20083,Žalal-Abad,Kyrgyzstan,
Boston,723,40.820132,72.950856,Žalal-Abad,Kyrgyzstan,
Ak-Buura-4,721,40.50118,72.78537,Oš,Kyrgyzstan,
Oro-Bašy,719,42.141287,75.439342,Naryn,Kyrgyzstan,
Ak-Bulak,718,41.220765,73.162154,Žalal-Abad,Kyrgyzstan,
Èki-Naryn,717,41.517261,76.437354,Naryn,Kyrgyzstan,
Rovnoe,717,42.89559,73.52853,Čùj,Kyrgyzstan,
Ak-Terek,716,40.954052,73.375012,Oš,Kyrgyzstan,
Bôksô-Žol,715,40.744337,73.367593,Oš,Kyrgyzstan,
Rassvet,714,41.044633,72.733564,Žalal-Abad,Kyrgyzstan,
Èfironos,714,42.80119,73.7445,Čùj,Kyrgyzstan,
Kaškelen̦,713,42.794444,75.671944,Čùj,Kyrgyzstan,
Burana,713,42.750278,75.269444,Čùj,Kyrgyzstan,
Kôtôrmô,708,41.81404,73.88616,Žalal-Abad,Kyrgyzstan,
Kajyn̦dy,708,41.459666,76.371017,Naryn,Kyrgyzstan,
Žerge-Tal,704,39.976709,73.482416,Oš,Kyrgyzstan,
Noot,703,41.910312,73.576578,Žalal-Abad,Kyrgyzstan,
Orto-Suu,699,41.209109,71.019201,Žalal-Abad,Kyrgyzstan,
Molo,697,39.92348,71.2429,Batken,Kyrgyzstan,
Taldy-Bulak,696,42.711944,75.281583,Čùj,Kyrgyzstan,
Žan̦y-Turmuš,694,40.62348,73.05249,Oš,Kyrgyzstan,
Korgon,694,40.45798,73.23772,Oš,Kyrgyzstan,
Munduz,693,42.44506,78.13987,Ycyk-Kôl,Kyrgyzstan,
Orto-Tokoj,689,41.376556,71.420287,Žalal-Abad,Kyrgyzstan,
Murake,687,42.75111,74.01833,Čùj,Kyrgyzstan,
Tokbaj,685,42.8,74.4125,Čùj,Kyrgyzstan,
Konokbaj-Talaa,682,40.419484,73.663634,Oš,Kyrgyzstan,
Beš-Žygač,681,41.038445,72.629308,Žalal-Abad,Kyrgyzstan,
Šoro,680,41.449502,75.442345,Naryn,Kyrgyzstan,
Ak-Tùz,679,42.879444,76.134167,Čùj,Kyrgyzstan,
Ak-Korgon,678,42.406943,72.961251,Talas,Kyrgyzstan,
Komsomolʹskoe,677,42.4765,78.23858,Ycyk-Kôl,Kyrgyzstan,
Kara-Suu,676,41.708857,70.993946,Žalal-Abad,Kyrgyzstan,
Žeken,669,42.88024,73.87619,Čùj,Kyrgyzstan,
Koš-Dôbô,668,42.70174,78.51757,Ycyk-Kôl,Kyrgyzstan,
Ùr-Maral,664,42.474095,71.979731,Talas,Kyrgyzstan,
Altymyš,663,42.77751,75.78215,Čùj,Kyrgyzstan,
Keleček,658,40.28464,71.23342,Batken,Kyrgyzstan,
Kara-Oot,658,40.05132,71.86897,Batken,Kyrgyzstan,
Kočkor-Ata,657,40.555745,73.141121,Oš,Kyrgyzstan,
Kara-Bulak,656,40.423382,73.582636,Oš,Kyrgyzstan,
Arkalyk,655,40.976486,72.71981,Žalal-Abad,Kyrgyzstan,
Beš-Terek,654,41.909764,74.462661,Naryn,Kyrgyzstan,
Kuršab,652,40.664958,73.137058,Oš,Kyrgyzstan,
Kan,651,39.7598066,71.020555,Batken,Kyrgyzstan,
Ak-Kuduk,649,41.488389,75.342587,Naryn,Kyrgyzstan,
Koš-Kôl,645,42.53588,76.62457,Ycyk-Kôl,Kyrgyzstan,
Kalmak-Ašuu,645,42.721667,76.086111,Čùj,Kyrgyzstan,
Sary-Bulak,644,41.159312,73.195761,Žalal-Abad,Kyrgyzstan,
Žaz-Kečùù,643,41.338611,73.1978,Žalal-Abad,Kyrgyzstan,
Tôš,642,40.95832,72.643822,Žalal-Abad,Kyrgyzstan,
Sogot,639,41.497877,71.65186,Žalal-Abad,Kyrgyzstan,
Kôtôrmô,638,40.06572,71.92059,Batken,Kyrgyzstan,
Ak-Čabuu,636,40.285629,72.728157,Oš,Kyrgyzstan,
Rassvet,634,43.010278,74.568056,Čùj,Kyrgyzstan,
Samansur,632,42.77764,75.50955,Čùj,Kyrgyzstan,
Čon̦-Tokoj,628,42.487824,72.591646,Talas,Kyrgyzstan,
Keper-Aryk,628,42.67915,73.99361,Čùj,Kyrgyzstan,
Kičik-Alaj,626,40.008013,72.893319,Oš,Kyrgyzstan,
Birinči Maj,626,42.93233,74.80145,Čùj,Kyrgyzstan,
Tar-Suu,621,42.706389,76.059167,Čùj,Kyrgyzstan,
Novoe,621,42.804167,74.348056,Čùj,Kyrgyzstan,
Kyzyl-Korgon,616,40.1523256,71.0812211,Batken,Kyrgyzstan,
Tôrtkùl,616,42.703,76.01028,Čùj,Kyrgyzstan,
Yntymak,613,40.710059,73.414117,Oš,Kyrgyzstan,
Kyjmyl,613,40.817088,73.243729,Oš,Kyrgyzstan,
Bulak-Bašy,609,41.151301,71.119631,Žalal-Abad,Kyrgyzstan,
Kapčygaj,608,39.8842474,70.5267912,Batken,Kyrgyzstan,
Kyr-Žol,608,40.914933,73.192858,Žalal-Abad,Kyrgyzstan,
Sasyk-Ùn̦kùr,606,40.544339,72.49193,Oš,Kyrgyzstan,
Kajyn̦dy,605,42.653316,71.878984,Talas,Kyrgyzstan,
Kyzyl-Žar,600,40.301034,74.250161,Oš,Kyrgyzstan,
Taš-Bašat,599,40.703046,73.557246,Oš,Kyrgyzstan,
An̦-Aryk,599,42.91836,74.06866,Čùj,Kyrgyzstan,
Karool,598,40.03107,72.0878,Batken,Kyrgyzstan,
Ak-Buura-1,598,40.47875,72.76643,Oš,Kyrgyzstan,
Žaradar,597,41.325758,72.972772,Žalal-Abad,Kyrgyzstan,
Čeremuški,596,40.991258,72.589,Žalal-Abad,Kyrgyzstan,
Arsy,596,42.247295,75.790203,Naryn,Kyrgyzstan,
Arča-Bulak,595,39.687901,73.077115,Oš,Kyrgyzstan,
Čon̦-Saj,593,41.169122,70.947678,Žalal-Abad,Kyrgyzstan,
Kyzyl-Suu,592,41.302259,72.991016,Žalal-Abad,Kyrgyzstan,
Beš-Kempir,592,40.478837,73.759156,Oš,Kyrgyzstan,
Sary-Žajyk,591,41.217339,72.852144,Žalal-Abad,Kyrgyzstan,
Ôzbek-Abad,589,40.861773,72.943352,Žalal-Abad,Kyrgyzstan,
Lama,588,42.041023,74.917527,Naryn,Kyrgyzstan,
Alyš,587,41.4447,76.195,Naryn,Kyrgyzstan,
SSSRdin 50 žyldygy,586,40.0471569,69.7756632,Batken,Kyrgyzstan,
Kamaš,586,42.57599,71.717215,Talas,Kyrgyzstan,
Kara-Sakal,586,42.82,74.37,Čùj,Kyrgyzstan,
Najman,585,40.812188,72.95213,Žalal-Abad,Kyrgyzstan,
Čon̦-Žar,585,42.77959,74.46085,Čùj,Kyrgyzstan,
Tôlôkô,584,41.265238,71.157203,Žalal-Abad,Kyrgyzstan,
Kara-Dôbô,582,41.496321,71.63546,Žalal-Abad,Kyrgyzstan,
Bajgônčôk,575,41.357087,74.926348,Naryn,Kyrgyzstan,
Prohladnoe,574,42.71486,74.67579,Čùj,Kyrgyzstan,
Arpa-Tektir,574,42.62919,75.16436,Čùj,Kyrgyzstan,
Kiči-Ajdarken,573,39.94014,71.35606,Batken,Kyrgyzstan,
Komsomol,570,42.074,76.56787,Ycyk-Kôl,Kyrgyzstan,
Kulču,569,39.50887,72.04681,Oš,Kyrgyzstan,
Tegirmen-Saj,565,41.673,71.917,Žalal-Abad,Kyrgyzstan,
Prisavaj,565,40.73418,72.98398,Oš,Kyrgyzstan,
Suu-Bašy,564,39.86413,69.38557,Batken,Kyrgyzstan,
Sary-Bèè,564,41.2457479,72.448039,Žalal-Abad,Kyrgyzstan,
Kôk-Ajdar,561,41.06628,72.703662,Žalal-Abad,Kyrgyzstan,
Markaj,561,40.956451,73.215507,Žalal-Abad,Kyrgyzstan,
Taštumšuk,560,39.9426116,70.4990048,Batken,Kyrgyzstan,
Sapalak,558,41.389916,71.470987,Žalal-Abad,Kyrgyzstan,
Ak-Bulun̦,558,42.76604,78.22694,Ycyk-Kôl,Kyrgyzstan,
Koš-Bulak,557,41.46616,74.39709,Žalal-Abad,Kyrgyzstan,
Kyzyl-Alma,556,41.2894102,72.2120434,Žalal-Abad,Kyrgyzstan,
Babaš-Uulu,553,40.756411,73.345053,Oš,Kyrgyzstan,
Ak-Kuduk,553,42.97021,74.83994,Čùj,Kyrgyzstan,
Toguz-Bulak,553,42.670556,74.895,Čùj,Kyrgyzstan,
Podgornoe,552,41.113195,73.261233,Žalal-Abad,Kyrgyzstan,
Kara-Dôbô,552,42.90376,73.7241,Čùj,Kyrgyzstan,
Tôlôjkôn,551,40.513759,72.435075,Oš,Kyrgyzstan,
Burgan-Suu,549,39.67735,72.87736,Oš,Kyrgyzstan,
Ak-Tajlak,548,41.232145,71.216608,Žalal-Abad,Kyrgyzstan,
Top-Terek,548,40.42479,73.09602,Oš,Kyrgyzstan,
Novomihajlovka,547,42.822778,75.561389,Čùj,Kyrgyzstan,
Ajdarbek,545,42.90615,73.91293,Čùj,Kyrgyzstan,
Kara-Oj,545,42.6931,75.2679,Čùj,Kyrgyzstan,
Karagur,543,40.00289,72.97364,Oš,Kyrgyzstan,
Èpkin,537,41.992046,74.701704,Naryn,Kyrgyzstan,
Kyzyl-Suu,534,41.0139227,73.0334458,Žalal-Abad,Kyrgyzstan,
Kara-Žygač,533,40.904719,73.110866,Žalal-Abad,Kyrgyzstan,
Don̦uz-Too,532,40.862358,73.558876,Oš,Kyrgyzstan,
Ak-Turpak,531,40.1861094,71.0539839,Batken,Kyrgyzstan,
Kara-Daryâ,531,40.745755,73.324572,Oš,Kyrgyzstan,
Sasyk-Bulak,530,40.709467,73.605888,Oš,Kyrgyzstan,
Tèèke,529,40.26129,73.16788,Oš,Kyrgyzstan,
Tamčy-Bulak,529,42.601023,71.684334,Talas,Kyrgyzstan,
Ačy,528,40.925147,73.223416,Žalal-Abad,Kyrgyzstan,
Kyzyl-Ùn̦kùr,527,41.366078,73.071962,Žalal-Abad,Kyrgyzstan,
Kara-Bulak,527,40.254335,73.426123,Oš,Kyrgyzstan,
Ôtùkčù,524,40.11647,71.09177,Batken,Kyrgyzstan,
Sùtkor,524,40.539956,72.428153,Oš,Kyrgyzstan,
Anžyân-Maala,523,40.63945,72.77907,Oš,Kyrgyzstan,
Sultan-Abad,522,40.71788,72.89731,Oš,Kyrgyzstan,
Čelekči,518,40.218025,72.178394,Oš,Kyrgyzstan,
Čùjùt-Saj,517,41.2661002,72.2245764,Žalal-Abad,Kyrgyzstan,
Kaldyk,515,42.87131,73.75483,Čùj,Kyrgyzstan,
Baj Kara-Bak,514,40.1357041,70.8426943,Batken,Kyrgyzstan,
Čorgolu,514,42.73649,73.60574,Čùj,Kyrgyzstan,
Pioner,513,42.53292,78.68648,Ycyk-Kôl,Kyrgyzstan,
Čon̦-Žar,513,42.66297,75.38883,Čùj,Kyrgyzstan,
Kuru-Majmak,512,42.692567,71.247579,Talas,Kyrgyzstan,
Čapaev,510,39.80596,69.66803,Batken,Kyrgyzstan,
Grigorʹevka Pristany,509,42.66111,77.46563,Ycyk-Kôl,Kyrgyzstan,
Saj,508,40.935361,73.219586,Žalal-Abad,Kyrgyzstan,
Žany-Turmuš,505,40.56756,72.74895,Oš,Kyrgyzstan,
Ak-Kašat,504,43.07399,74.15467,Čùj,Kyrgyzstan,
Žar-Bašy,504,42.75977,74.96064,Čùj,Kyrgyzstan,
Kandy,503,40.872631,73.036639,Žalal-Abad,Kyrgyzstan,
Ak-Čij,503,41.223537,74.841906,Naryn,Kyrgyzstan,
Koš-Kašat,500,42.68632,75.37596,Čùj,Kyrgyzstan,
Žerge-Tal,499,41.129428,74.405017,Naryn,Kyrgyzstan,
Mal-Tabar,496,42.89043,73.98743,Čùj,Kyrgyzstan,
Birinči Kôk-Mojnok,490,42.4566,76.0482,Ycyk-Kôl,Kyrgyzstan,
Žon-Korgon,487,42.564438,71.745442,Talas,Kyrgyzstan,
Čyjyrčyk,487,42.439694,72.372252,Talas,Kyrgyzstan,
Dardak-Dôbô,478,41.616553,72.085465,Žalal-Abad,Kyrgyzstan,
Šarkyratma,478,40.540866,73.643507,Oš,Kyrgyzstan,
Ak-Taš,477,42.706341,71.543274,Talas,Kyrgyzstan,
Saj-Talaa,476,40.301344,74.282244,Oš,Kyrgyzstan,
Novodoneckoe,476,42.785402,71.498393,Talas,Kyrgyzstan,
Žan̦y-Tilek,475,41.264936,74.855021,Naryn,Kyrgyzstan,
Terek-Suu,475,40.5319,73.826426,Oš,Kyrgyzstan,
Žan̦y-Turmuš,473,42.79694,75.37608,Čùj,Kyrgyzstan,
Sary-Talaa,472,39.7548865,71.0043421,Batken,Kyrgyzstan,
Žalgyz-Bulak,472,40.04708,71.86056,Batken,Kyrgyzstan,
Tabylgyty,472,41.724093,74.211445,Naryn,Kyrgyzstan,
Žyly-Suu,471,40.266614,73.423108,Oš,Kyrgyzstan,
Kaškulak-Saj,468,41.2443063,72.2230676,Žalal-Abad,Kyrgyzstan,
Saj-Bulun̦,468,41.804924,72.053665,Žalal-Abad,Kyrgyzstan,
Soku-Taš,464,41.122292,73.034503,Žalal-Abad,Kyrgyzstan,
Ijrek,464,40.513,73.28362,Oš,Kyrgyzstan,
Šybran,459,40.15196,71.45588,Batken,Kyrgyzstan,
Lenin,459,42.6996,75.28905,Čùj,Kyrgyzstan,
Birinči Maj,458,42.79662,75.01139,Čùj,Kyrgyzstan,
Ojrondu,457,43.00735,73.63303,Čùj,Kyrgyzstan,
Žylkol,454,40.591448,73.693269,Oš,Kyrgyzstan,
Ysyk-Kôl,453,42.36926,77.89911,Ycyk-Kôl,Kyrgyzstan,
Kaškar-Maala,452,40.829197,72.93956,Žalal-Abad,Kyrgyzstan,
Altyn-Kùrôk,452,40.525557,73.513861,Oš,Kyrgyzstan,
Kapčygaj,449,40.383404,72.597985,Oš,Kyrgyzstan,
Čečebaj,446,40.716851,73.514695,Oš,Kyrgyzstan,
Žer-Kapčygaj,445,41.763003,71.03283,Žalal-Abad,Kyrgyzstan,
Kyzyl-Tuu,444,42.88079,74.06381,Čùj,Kyrgyzstan,
Gagarin,444,42.84614,74.90092,Čùj,Kyrgyzstan,
Sary-Kol,443,41.266698,71.173731,Žalal-Abad,Kyrgyzstan,
Papan,433,40.32017,72.98366,Oš,Kyrgyzstan,
Karl Marks,433,40.588722,73.318431,Oš,Kyrgyzstan,
Žan̦y-Ček,433,42.813889,75.352778,Čùj,Kyrgyzstan,
Čegeden,428,40.271513,72.734725,Oš,Kyrgyzstan,
Žajalma,427,42.81127,74.83423,Čùj,Kyrgyzstan,
Čakmak,426,40.287345,73.476876,Oš,Kyrgyzstan,
Ak-Torpok,426,42.7825,74.04333,Čùj,Kyrgyzstan,
Buurakan,425,41.704049,73.395386,Žalal-Abad,Kyrgyzstan,
Nasirdin,423,40.547006,73.522387,Oš,Kyrgyzstan,
Èlčibek,415,40.49533,73.24368,Oš,Kyrgyzstan,
Zardaly,412,39.6447721,70.955152,Batken,Kyrgyzstan,
Targalak,409,40.055708,73.569552,Oš,Kyrgyzstan,
Tamga-Terek,408,40.268646,73.518177,Oš,Kyrgyzstan,
Čerik,399,42.503,78.32925,Ycyk-Kôl,Kyrgyzstan,
Âssy,398,40.803157,73.296503,Oš,Kyrgyzstan,
Kyzyl-Bejit,397,41.551911,72.400804,Žalal-Abad,Kyrgyzstan,
Žan̦y-Syrt,396,39.913962,71.255231,Batken,Kyrgyzstan,
Korgon,396,40.49,73.278,Oš,Kyrgyzstan,
Ak-Ôtôk,395,40.1795209,71.0413742,Batken,Kyrgyzstan,
Kara-Kolot,391,40.983718,73.368149,Oš,Kyrgyzstan,
Kyzyl-Bulak,386,40.44548,73.591654,Oš,Kyrgyzstan,
Dorožnoe,385,42.761389,75.7875,Čùj,Kyrgyzstan,
Čarbak,380,39.8980852,71.0757088,Batken,Kyrgyzstan,
Šatrak,377,41.09841,73.016591,Žalal-Abad,Kyrgyzstan,
Mamaj,375,41.441467,71.698713,Žalal-Abad,Kyrgyzstan,
Èrke-Kaška,374,40.555451,72.448502,Oš,Kyrgyzstan,
Orto-Suu,372,40.32242,73.656524,Oš,Kyrgyzstan,
Kiči-Šalta,371,42.78791,74.43529,Čùj,Kyrgyzstan,
Mor-Bulak,370,41.21907,72.097615,Žalal-Abad,Kyrgyzstan,
Norus,368,42.700278,74.794167,Čùj,Kyrgyzstan,
Beš-Taš,366,42.480702,72.285751,Talas,Kyrgyzstan,
Žele-Dôbô,365,40.276757,74.427184,Oš,Kyrgyzstan,
Zelenoe,365,43.1428,74.35877,Čùj,Kyrgyzstan,
Aral,364,41.848541,74.337655,Naryn,Kyrgyzstan,
Malinovka,363,42.69152,74.534,Čùj,Kyrgyzstan,
Orkazgan,362,41.052339,73.459582,Oš,Kyrgyzstan,
Taš-Bašat,361,42.708014,71.523982,Talas,Kyrgyzstan,
Kerege-Taš,360,40.04201,72.09289,Batken,Kyrgyzstan,
Čolok-Aryk,358,42.75111,73.49889,Čùj,Kyrgyzstan,
Dostuk,357,40.049916,70.6313869,Batken,Kyrgyzstan,
Kuduk,356,41.257978,72.310441,Žalal-Abad,Kyrgyzstan,
Ozernoe,355,42.96778,73.62972,Čùj,Kyrgyzstan,
Taktalyk,353,41.653157,73.265957,Žalal-Abad,Kyrgyzstan,
Gagarin,353,40.032791,73.524055,Oš,Kyrgyzstan,
Ak-Bulun̦,351,41.45032,76.28367,Naryn,Kyrgyzstan,
Ajgùl-Taš,350,39.9643314,70.9690899,Batken,Kyrgyzstan,
Čon̦-Kyštoo,350,40.151496,72.642849,Oš,Kyrgyzstan,
Malovodnoe,350,43.00111,74.20306,Čùj,Kyrgyzstan,
Kočkor-Ata,348,41.092681,72.47124,Žalal-Abad,Kyrgyzstan,
Bolʹševik,348,42.8719,74.1256,Čùj,Kyrgyzstan,
Kajsar,347,42.19114,73.89919,Čùj,Kyrgyzstan,
Aral,341,40.950641,72.968189,Žalal-Abad,Kyrgyzstan,
Kyzyl-Oj,339,40.380183,73.391866,Oš,Kyrgyzstan,
Kyzyl-Asker,339,42.741667,75.330556,Čùj,Kyrgyzstan,
Kurgak-Ajryk,337,42.36959,78.21941,Ycyk-Kôl,Kyrgyzstan,
Bajgeldi,333,42.7579,74.49086,Čùj,Kyrgyzstan,
Alysky Aral,331,42.90468,74.25157,Čùj,Kyrgyzstan,
Kysyk-Alma,330,40.639808,73.251385,Oš,Kyrgyzstan,
Kušču-Suu,329,41.956465,72.615313,Žalal-Abad,Kyrgyzstan,
Ak-Sôôk,329,43.00972,74.13139,Čùj,Kyrgyzstan,
Kôl-Čaty,327,40.170387,73.583501,Oš,Kyrgyzstan,
Kara-Žal,324,42.57533,78.43894,Ycyk-Kôl,Kyrgyzstan,
Akimbek,322,40.24415,71.87137,Batken,Kyrgyzstan,
Toguz-Bulak,321,40.3773,73.0109,Oš,Kyrgyzstan,
Sajdykum,319,40.946,72.598918,Žalal-Abad,Kyrgyzstan,
Uluu-Too,317,40.378688,72.422211,Oš,Kyrgyzstan,
Birdik,314,43.05296,74.62292,Čùj,Kyrgyzstan,
Kažy-Saz,313,42.08276,77.23779,Ycyk-Kôl,Kyrgyzstan,
Čyčyrkanak,312,40.328013,74.252024,Oš,Kyrgyzstan,
Kajnama,311,40.272759,73.574465,Oš,Kyrgyzstan,
Sary-Bulun̦,310,41.741156,74.280715,Naryn,Kyrgyzstan,
Mičurin,310,40.755009,73.380296,Oš,Kyrgyzstan,
Čandalaš,305,41.702533,70.868693,Žalal-Abad,Kyrgyzstan,
Ničke-Suu,305,40.534914,73.795265,Oš,Kyrgyzstan,
Sary-Bulak,304,41.122606,73.452169,Žalal-Abad,Kyrgyzstan,
Kičik-Alaj,304,39.909699,72.743468,Oš,Kyrgyzstan,
Kuruluš,303,40.25185,71.67053,Batken,Kyrgyzstan,
Razan-Saj,303,41.479568,72.297317,Žalal-Abad,Kyrgyzstan,
Ak-Čij,303,42.149602,75.360142,Naryn,Kyrgyzstan,
Tynčtyk,301,40.69811,72.96101,Oš,Kyrgyzstan,
Žylan-Temir,300,41.212226,73.170515,Žalal-Abad,Kyrgyzstan,
Čat,298,41.742942,72.062665,Žalal-Abad,Kyrgyzstan,
Plodovoe,296,42.82347,74.5166,Čùj,Kyrgyzstan,
Čet-Bajsoorun,295,42.77726,77.65926,Ycyk-Kôl,Kyrgyzstan,
Kiči-Aral,294,41.872098,74.370749,Naryn,Kyrgyzstan,
Yntymak,292,40.51359,73.24512,Oš,Kyrgyzstan,
Žezken,290,39.85645,69.33257,Batken,Kyrgyzstan,
Kalača,289,40.2144,71.03891,Batken,Kyrgyzstan,
Oro-Dôbô,289,40.265576,73.482947,Oš,Kyrgyzstan,
Žan̦y-Abad,288,40.23003,71.88936,Batken,Kyrgyzstan,
Kajnar,288,42.4139107,77.8730319,Ycyk-Kôl,Kyrgyzstan,
Sary-Bulak,288,41.966519,75.761176,Naryn,Kyrgyzstan,
Žaman-Žar,286,39.55964,72.07222,Oš,Kyrgyzstan,
Kùlpôk-Saj,281,41.176962,71.072044,Žalal-Abad,Kyrgyzstan,
Ak-Saj,281,42.17953,76.92255,Ycyk-Kôl,Kyrgyzstan,
Žel-Aryk,277,42.74833,75.82306,Čùj,Kyrgyzstan,
