name,population,state,country,percentageOfSessions,latitude,longitude
Qosseiıt,5578,Turkıstan,Kazakhstan,null,41.39381,67.999298
Kaztalovka,5560,Batys Qazaqstan,Kazakhstan,null,49.769405,48.689529
Taldybūlaq,5492,Almaty,Kazakhstan,null,43.309166,77.159836
Nūra,5488,Almaty,Kazakhstan,null,43.6877,77.19418
Aqai,5478,Qyzylorda,Kazakhstan,null,45.6537794,63.1096293
Novodolinskii,5471,Qarağandy,Kazakhstan,null,49.7081074,72.7119397
Jelezinka,5438,Pavlodar,Kazakhstan,null,53.5379935,75.3129714
Zaretşnyi,5366,Almaty,Kazakhstan,null,43.714199,77.041367
Qaqpaq,5360,Turkıstan,Kazakhstan,null,41.6251953,69.5311188
Myñbaev,5357,Almaty,Kazakhstan,null,43.288506,76.448311
Jañatalap,5307,Atyrau,Kazakhstan,null,46.9939386,51.811561
Saudakent,5275,Jambyl,Kazakhstan,null,43.735256,69.924622
Enkes,5241,Turkıstan,Kazakhstan,null,41.426437,69.121383
Darbaza,5238,Turkıstan,Kazakhstan,null,41.5663203,69.0831746
Ülken Naryn,5236,Şyğys Qazaqstan,Kazakhstan,null,49.213886,84.508766
Şardara,5228,Turkıstan,Kazakhstan,null,41.3189789,67.9694295
Ūranğai,5214,Turkıstan,Kazakhstan,null,43.3999652,68.3818245
Mūnaişy,5209,Mañğystau,Kazakhstan,null,43.4985033,52.0879358
Aqtoğai,5195,Şyğys Qazaqstan,Kazakhstan,null,46.952198,79.67543
Denisov,5186,Qostanai,Kazakhstan,null,52.44194,61.743259
Ūzynköl,5171,Qostanai,Kazakhstan,null,54.0375788,65.3378245
Zağambar,5158,Turkıstan,Kazakhstan,null,42.1031261,69.898839
Bekbolat Äşekeev,5156,Almaty,Kazakhstan,null,43.167597,76.4776213
Fedorov,5143,Batys Qazaqstan,Kazakhstan,null,51.222443,51.962719
Ūzynata,5125,Turkıstan,Kazakhstan,null,41.6667248,67.9787206
Pokrov,5113,Almaty,Kazakhstan,null,43.4025674,77.0087877
Kökpektı,5103,Şyğys Qazaqstan,Kazakhstan,null,48.7558184,82.3826094
Qazybek Bek,5100,Almaty,Kazakhstan,null,43.60223,76.318153
Qosmezgıl,5053,Turkıstan,Kazakhstan,null,43.390975,68.060516
Aqsu-Aiuly,5051,Qarağandy,Kazakhstan,null,48.7655707,73.6740332
Balyqty,5018,Turkıstan,Kazakhstan,null,42.586635,70.060939
Aişabibı,4984,Jambyl,Kazakhstan,null,42.8373879,71.2155588
Saryjar,4963,Aqtöbe,Kazakhstan,null,50.507347,56.92065
Oital,4963,Jambyl,Kazakhstan,null,42.90527,73.27002
Jañadäuır,4944,Almaty,Kazakhstan,null,43.440334,76.957008
Qarasu,4929,Jambyl,Kazakhstan,null,42.982792,74.907417
Şeñgeldı,4922,Almaty,Kazakhstan,null,43.981335,77.466209
Otar,4896,Jambyl,Kazakhstan,null,43.537647,75.21698
Azat,4876,Almaty,Kazakhstan,null,43.3489261,77.2628789
Teskensu,4854,Almaty,Kazakhstan,null,43.5485486,77.8693105
Qazaqstan,4817,Turkıstan,Kazakhstan,null,41.806736,67.989281
Üşaral,4793,Almaty,Kazakhstan,null,44.1157224,79.8766448
Aqsuabat,4772,Turkıstan,Kazakhstan,null,42.489322,69.743614
Tūrar,4767,Almaty,Kazakhstan,null,43.314243,76.583824
Besqarağai,4765,Şyğys Qazaqstan,Kazakhstan,null,50.888058,79.480721
Ülbı,4759,Şyğys Qazaqstan,Kazakhstan,null,50.265156,83.377739
Ust-Talovka,4756,Şyğys Qazaqstan,Kazakhstan,null,50.5481989,81.8500631
Saimasai,4753,Almaty,Kazakhstan,null,43.446185,77.3335472
Qarabūlaq,4749,Almaty,Kazakhstan,null,43.40894,77.14736
Aqköl,4738,Atyrau,Kazakhstan,null,46.659927,49.0501562
Äljan Ana,4720,Jambyl,Kazakhstan,null,43.111717,74.639847
Jaskeşu,4718,Turkıstan,Kazakhstan,null,42.555885,70.173706
Qamysty,4685,Qostanai,Kazakhstan,null,51.963688,61.779518
Jalpaqtal,4684,Batys Qazaqstan,Kazakhstan,null,49.670628,49.473915
Tūştşyqūdyq,4683,Atyrau,Kazakhstan,null,47.260109,51.067558
Qyzyläsker,4662,Turkıstan,Kazakhstan,null,41.093763,68.6928817
Jambyl,4661,Jambyl,Kazakhstan,null,43.1649477,74.5980959
Qasymbek Datqa,4659,Turkıstan,Kazakhstan,null,42.4847892,69.6312189
Aqniet,4658,Turkıstan,Kazakhstan,null,41.4525619,69.1516477
Belköl,4655,Qyzylorda,Kazakhstan,null,44.813961,65.589195
Almalybaq,4649,Almaty,Kazakhstan,null,43.2172315,76.6829731
Jaqsyqylyş,4631,Qyzylorda,Kazakhstan,null,46.828312,61.859272
Jaqsy,4626,Aqmola,Kazakhstan,null,51.908749,67.31617
Torğai,4602,Qostanai,Kazakhstan,null,49.632599,63.491604
Kökterek,4598,Turkıstan,Kazakhstan,null,41.3751711,69.060529
Qosözen,4573,Almaty,Kazakhstan,null,43.5623444,76.9168081
Zertas,4544,Turkıstan,Kazakhstan,null,42.26067,69.914162
Jylysu,4542,Turkıstan,Kazakhstan,null,40.8097793,68.1765216
Qyzyljar,4516,Almaty,Kazakhstan,null,43.356159,77.491272
Azatlyq,4515,Turkıstan,Kazakhstan,null,42.554329,70.2760219
Opytnoe Pole,4510,Şyğys Qazaqstan,Kazakhstan,null,50.0358797,82.5502107
Uspen,4496,Pavlodar,Kazakhstan,null,52.9068212,77.4191177
Aqtoğai,4495,Pavlodar,Kazakhstan,null,53.0098426,75.9810961
Jaña Būqtyrma,4490,Şyğys Qazaqstan,Kazakhstan,null,49.629428,83.5186178
Qarjan,4480,Turkıstan,Kazakhstan,null,41.829372,69.713317
Saraphana,4480,Turkıstan,Kazakhstan,null,41.875984,69.4372844
Yntymaq,4476,Almaty,Kazakhstan,null,43.4130459,76.9669525
Dostyq,4471,Batys Qazaqstan,Kazakhstan,null,51.364342,51.520744
Jañatūrmys,4469,Almaty,Kazakhstan,null,43.1823365,76.7825876
Tügısken,4446,Qyzylorda,Kazakhstan,null,43.5973461,67.3999058
Balkaşino,4444,Aqmola,Kazakhstan,null,52.520611,68.7533243
Aqsai,4444,Atyrau,Kazakhstan,null,47.1947657,51.9545893
Tūrbat,4427,Turkıstan,Kazakhstan,null,41.7553065,69.5917795
Örıktı,4421,Almaty,Kazakhstan,null,43.366608,77.399612
Şäiqoryq,4417,Jambyl,Kazakhstan,null,42.955467,71.335381
Malybai,4411,Almaty,Kazakhstan,null,43.4931573,78.4039645
Maitöbe,4403,Turkıstan,Kazakhstan,null,42.520653,70.250061
Jylğa,4402,Turkıstan,Kazakhstan,null,41.7176534,69.012986
Qazybek Bi,4381,Turkıstan,Kazakhstan,null,40.8332134,68.3766168
Besköl,4355,Almaty,Kazakhstan,null,46.1717676,81.0954933
Peremetnoe,4340,Batys Qazaqstan,Kazakhstan,null,51.195168,50.846035
Qūmjota,4334,Jambyl,Kazakhstan,null,42.978611,71.401474
Avat,4314,Almaty,Kazakhstan,null,43.403309,77.267395
Saiqyn,4312,Batys Qazaqstan,Kazakhstan,null,48.813747,46.768414
Qyzylşaryq,4300,Almaty,Kazakhstan,null,43.5303962,78.2765211
Abai,4279,Turkıstan,Kazakhstan,null,40.8986575,68.541727
Qyzylqiia,4271,Turkıstan,Kazakhstan,null,41.6634227,69.3721389
Taipaq,4243,Batys Qazaqstan,Kazakhstan,null,49.037285,51.830154
Sarybūlaq,4232,Jambyl,Kazakhstan,null,43.2532202,74.2968353
Rabat,4228,Turkıstan,Kazakhstan,null,42.058495,69.524307
Şağan,4223,Qyzylorda,Kazakhstan,null,44.887581,64.972511
Aqşi,4218,Almaty,Kazakhstan,null,43.5148743,77.6358004
Stepniak,4212,Aqmola,Kazakhstan,null,52.8312787,70.7869386
Köktöbe,4207,Almaty,Kazakhstan,null,43.364174,77.511909
Aqbai,4203,Turkıstan,Kazakhstan,null,42.4146253,69.7920763
Qarameñdı,4188,Qostanai,Kazakhstan,null,51.657513,64.222992
Sätbaev,4171,Turkıstan,Kazakhstan,null,40.820724,68.265404
Timiriazevo,4167,Soltustık Qazaqstan,Kazakhstan,null,53.7478443,66.4960466
Şalqar,4156,Almaty,Kazakhstan,null,43.1981746,76.5629324
Qyzylqūm,4146,Turkıstan,Kazakhstan,null,41.912216,67.987198
Jıbek Joly,4116,Turkıstan,Kazakhstan,null,42.471272,69.9339504
Qaratöbe,4106,Batys Qazaqstan,Kazakhstan,null,49.690926,53.506786
Äiet,4096,Qostanai,Kazakhstan,null,52.837524,62.52026
Tūğyl,4094,Şyğys Qazaqstan,Kazakhstan,null,47.727528,84.208084
Saryşağan,4083,Qarağandy,Kazakhstan,null,46.1170174,73.6092892
Doskei Auyly,4081,Qarağandy,Kazakhstan,null,49.859524,73.259415
Bidaiköl,4077,Qyzylorda,Kazakhstan,null,44.141167,66.738922
Dostyq,4074,Turkıstan,Kazakhstan,null,41.381851,69.098511
Qosşağyl,4049,Atyrau,Kazakhstan,null,46.848301,53.7976101
Bektöbe,4046,Jambyl,Kazakhstan,null,42.889065,71.279594
Köktöbe,4041,Pavlodar,Kazakhstan,null,51.5303291,77.4680696
Baiseiıt,4032,Almaty,Kazakhstan,null,43.5724869,78.3472339
Qasymbek,4025,Almaty,Kazakhstan,null,43.248264,76.436867
Tşitşerino,4025,Turkıstan,Kazakhstan,null,41.467125,69.233177
Syrdariia,4020,Turkıstan,Kazakhstan,null,42.4203519,68.781023
Jolymbet,4011,Aqmola,Kazakhstan,null,51.745556,71.711021
Kölbastau,4005,Jambyl,Kazakhstan,null,42.607841,70.78299
Talşyq,3988,Soltustık Qazaqstan,Kazakhstan,null,53.6433864,71.8767545
Baqbaqty,3961,Almaty,Kazakhstan,null,44.567997,76.718987
Türıksıb,3958,Jambyl,Kazakhstan,null,42.8292785,71.3999223
Esbol,3953,Atyrau,Kazakhstan,null,48.368294,51.555439
Jıbek Joly,3945,Aqmola,Kazakhstan,null,51.0810966,71.7445851
Şolaqai,3942,Almaty,Kazakhstan,null,44.087502,79.966667
Qazaqstan,3931,Almaty,Kazakhstan,null,43.52002,77.77607
Qabanbai,3929,Şyğys Qazaqstan,Kazakhstan,null,46.0769946,82.0895653
Üşterek,3926,Almaty,Kazakhstan,null,43.237537,76.531662
Temır,3924,Turkıstan,Kazakhstan,null,42.822258,68.431961
Bautino,3903,Mañğystau,Kazakhstan,null,44.542786,50.247673
Besketık,3887,Turkıstan,Kazakhstan,null,40.7252802,68.290707
Altyüi,3881,Almaty,Kazakhstan,null,44.202606,80.143188
Tselinnyi,3878,Turkıstan,Kazakhstan,null,41.796391,67.98912
Aqbūlym,3857,Jambyl,Kazakhstan,null,42.914654,71.481674
Talas,3849,Jambyl,Kazakhstan,null,42.9375,71.470482
Pervomaiskii,3849,Şyğys Qazaqstan,Kazakhstan,null,50.2604851,81.9948339
Aldabergenov,3811,Almaty,Kazakhstan,null,44.906612,78.300186
Şarbūlaq,3810,Turkıstan,Kazakhstan,null,41.7723727,69.4916807
Şūbar,3789,Turkıstan,Kazakhstan,null,42.585461,69.354614
Köksarai,3775,Turkıstan,Kazakhstan,null,42.656147,68.15213
Qaratūryq,3769,Almaty,Kazakhstan,null,43.554394,78.005775
Bestamaq,3749,Aqtöbe,Kazakhstan,null,50.0423388,57.349048
Üştöbe,3734,Qarağandy,Kazakhstan,null,49.773911,73.238266
Qapal,3727,Almaty,Kazakhstan,null,45.124256,79.04644
Hamit Erğaliev,3719,Atyrau,Kazakhstan,null,47.3548469,51.1927223
Şornaq,3718,Turkıstan,Kazakhstan,null,43.3952837,68.0236546
Komsomol,3717,Almaty,Kazakhstan,null,43.4328012,76.8518695
Tömenaryq,3716,Qyzylorda,Kazakhstan,null,44.024773,67.018044
Börlı,3703,Batys Qazaqstan,Kazakhstan,null,51.427292,52.715065
Dubovka,3702,Qarağandy,Kazakhstan,null,49.7355542,72.9078902
Rysqūlov,3701,Almaty,Kazakhstan,null,43.3002671,77.2835398
Nūrlykent,3695,Jambyl,Kazakhstan,null,42.686684,70.833389
Şūbarşi,3691,Aqtöbe,Kazakhstan,null,48.5832616,57.183919
Almaly,3684,Atyrau,Kazakhstan,null,47.253178,51.891201
İsaevo,3681,Almaty,Kazakhstan,null,43.382404,76.74971
Qyzemşek,3658,Turkıstan,Kazakhstan,null,45.266304,68.92321
Baltabai,3651,Almaty,Kazakhstan,null,43.504612,77.539635
Bala Bi,3651,Qyzylorda,Kazakhstan,null,44.341198,66.519684
Ümbetälı Kärıbaev,3649,Almaty,Kazakhstan,null,43.2513516,76.3608656
Bırlık,3647,Jambyl,Kazakhstan,null,43.664036,73.809738
Oktiabr,3647,Qostanai,Kazakhstan,null,52.59536,62.615917
Leninjoly,3643,Turkıstan,Kazakhstan,null,41.337784,69.033119
Jambyl,3636,Almaty,Kazakhstan,null,43.14661,76.182419
Būlar batyr,3635,Jambyl,Kazakhstan,null,42.8803722,75.1835084
Zauyt,3631,Aqmola,Kazakhstan,null,52.4662943,72.0103279
Būlaqty,3629,Almaty,Kazakhstan,null,43.2161377,76.7457052
Ekpındı,3620,Almaty,Kazakhstan,null,43.382561,76.656807
Stepnoe,3618,Jambyl,Kazakhstan,null,43.143299,74.623199
Arys,3572,Turkıstan,Kazakhstan,null,42.60958,68.5730551
Trekino,3563,Batys Qazaqstan,Kazakhstan,null,51.2882999,51.5789563
Jaltyr,3552,Aqmola,Kazakhstan,null,51.6286543,69.834345
Ğabiden Mūstafin,3548,Qarağandy,Kazakhstan,null,50.1198126,73.1636564
Bölek,3535,Almaty,Kazakhstan,null,43.406887,77.420555
Bostandyq,3519,Turkıstan,Kazakhstan,null,41.394279,69.101303
Jemıstı,3510,Turkıstan,Kazakhstan,null,41.5320334,69.3538141
Ūlan,3503,Almaty,Kazakhstan,null,43.294791,76.6790792
Burabai k.,3503,Aqmola,Kazakhstan,null,53.0829947,70.3085972
Köktal,3495,Jambyl,Kazakhstan,null,42.995712,71.436066
Öndırıs,3485,Turkıstan,Kazakhstan,null,41.7403361,69.6411184
Kögerşın,3482,Jambyl,Kazakhstan,null,42.873955,72.517349
Oşaqty,3480,Turkıstan,Kazakhstan,null,41.36824,68.843513
Şaqpaq Baba,3473,Turkıstan,Kazakhstan,null,42.5110452,70.5574898
Jañabazar,3469,Turkıstan,Kazakhstan,null,41.9224889,69.6304481
Şañtöbe,3443,Aqmola,Kazakhstan,null,52.4552325,68.176456
Qoşqarata,3437,Turkıstan,Kazakhstan,null,41.312664,68.932281
Marjanbūlaq,3436,Aqtöbe,Kazakhstan,null,50.2516775,56.848843
Aştşysai,3434,Almaty,Kazakhstan,null,43.555252,77.974007
Dostyq,3430,Turkıstan,Kazakhstan,null,42.05463,68.125114
Qaraqastek,3417,Almaty,Kazakhstan,null,43.128696,76.099213
Novo-Ahmirovo,3409,Şyğys Qazaqstan,Kazakhstan,null,49.931374,82.493935
Aqjal,3405,Qarağandy,Kazakhstan,null,47.747051,74.026794
Alğabas,3405,Qyzylorda,Kazakhstan,null,44.2229491,66.734364
Tūrğyzba,3397,Atyrau,Kazakhstan,null,47.0050793,53.8655839
Almaly,3396,Almaty,Kazakhstan,null,44.2852298,80.3364588
Qarasu,3393,Qostanai,Kazakhstan,null,52.658371,65.484154
Kışı Şağan,3390,Almaty,Kazakhstan,null,44.168655,80.059517
Ülken Aqsu,3390,Almaty,Kazakhstan,null,43.36694,79.610001
Qarağaily,3380,Qarağandy,Kazakhstan,null,49.358673,75.736122
Būlaqty,3375,Almaty,Kazakhstan,null,46.186035,81.093208
Aqtoğai,3373,Qarağandy,Kazakhstan,null,48.3196789,74.9799914
Jaña Ömır,3356,Batys Qazaqstan,Kazakhstan,null,51.0653508,51.5657026
Dostyq,3339,Almaty,Kazakhstan,null,43.5561834,78.0369965
Ruzaevka,3339,Soltustık Qazaqstan,Kazakhstan,null,52.821907,66.952431
Qarakemer,3338,Jambyl,Kazakhstan,null,42.917278,75.323936
Mūqyr,3335,Atyrau,Kazakhstan,null,48.0462032,54.4958009
Aşa,3323,Turkıstan,Kazakhstan,null,43.3870782,68.0131709
Nūrğisa Tılendiev,3322,Almaty,Kazakhstan,null,43.5150541,76.8916531
Quşoqy,3308,Qarağandy,Kazakhstan,null,50.23151,73.40078
Şegen Qodamanov auyly,3278,Qyzylorda,Kazakhstan,null,44.1695095,66.8144046
Ybyrai Jaqaev,3278,Qyzylorda,Kazakhstan,null,44.1726452,66.69455
Almaly,3276,Almaty,Kazakhstan,null,45.450554,79.982597
Köközek,3266,Almaty,Kazakhstan,null,43.351521,76.768852
Jañalyq,3260,Almaty,Kazakhstan,null,43.58137,77.05696
Sarybai Bi,3259,Almaty,Kazakhstan,null,43.193924,76.232452
Bırlık,3248,Almaty,Kazakhstan,null,43.307141,77.1420851
Qyzylqainar,3243,Jambyl,Kazakhstan,null,42.837067,71.517342
Janbai,3231,Atyrau,Kazakhstan,null,47.1810938,50.5614316
Qorğaljyn,3222,Aqmola,Kazakhstan,null,50.5837125,70.0179587
Praporştşikovo,3219,Şyğys Qazaqstan,Kazakhstan,null,50.0444629,82.4670052
Taskesken,3217,Turkıstan,Kazakhstan,null,41.409328,69.015411
Aqsu,3211,Aqmola,Kazakhstan,null,52.4613045,71.9857759
Qainar,3194,Turkıstan,Kazakhstan,null,42.4270458,69.3543455
Aqtoğan,3183,Jambyl,Kazakhstan,null,42.870842,73.10743
Kelıntöbe,3183,Qyzylorda,Kazakhstan,null,43.464367,67.460175
Atyrau,3180,Atyrau,Kazakhstan,null,46.9557417,51.7524442
Aqdala,3175,Turkıstan,Kazakhstan,null,42.467228,68.904243
Bögen,3168,Turkıstan,Kazakhstan,null,42.7380928,68.984785
Dostyq,3163,Turkıstan,Kazakhstan,null,40.713916,68.325607
Qojakent,3152,Qyzylorda,Kazakhstan,null,43.686588,67.308563
Bereke,3123,Atyrau,Kazakhstan,null,47.169419,51.9217399
Qarabas,3122,Qarağandy,Kazakhstan,null,49.573978,72.903198
Taşkensaz,3113,Almaty,Kazakhstan,null,43.4754189,77.4026247
Şoqpartoğai,3110,Atyrau,Kazakhstan,null,47.0451099,53.9216065
Teke,3102,Turkıstan,Kazakhstan,null,43.2326972,68.1203413
Qainar,3097,Jambyl,Kazakhstan,null,43.295929,74.194122
Katonqarağai,3096,Şyğys Qazaqstan,Kazakhstan,null,49.1776001,85.6063821
Qyzylqūm,3096,Turkıstan,Kazakhstan,null,40.9943043,68.2183135
Şıdertı,3092,Pavlodar,Kazakhstan,null,51.7142366,74.6728316
Jüzımdık,3092,Turkıstan,Kazakhstan,null,41.196617,68.799171
Döñ,3089,Aqtöbe,Kazakhstan,null,50.2564012,58.4989618
Qazaqstan,3089,Turkıstan,Kazakhstan,null,41.175365,68.790466
Ūşqyn,3087,Turkıstan,Kazakhstan,null,41.2495295,68.982562
Sümbe,3086,Almaty,Kazakhstan,null,43.3114865,79.4182538
Nūrjanqorğan,3084,Turkıstan,Kazakhstan,null,42.5624625,69.7579189
Qainar,3076,Almaty,Kazakhstan,null,46.087067,81.249367
Dimitrovo,3045,Turkıstan,Kazakhstan,null,41.371693,68.97953
Jalañaş,3033,Almaty,Kazakhstan,null,43.041111,78.641389
Jambyl,3028,Turkıstan,Kazakhstan,null,40.8529929,68.5437333
Hiuaz,3022,Atyrau,Kazakhstan,null,46.6105246,49.0625255
Gülıstan,3020,Turkıstan,Kazakhstan,null,40.704429,68.359893
Qosbūlaq,3019,Turkıstan,Kazakhstan,null,42.5675108,69.7262892
Aqquly,3014,Pavlodar,Kazakhstan,null,51.466458,77.7855099
Eltai,3001,Almaty,Kazakhstan,null,43.369991,76.724091
Matai,3000,Almaty,Kazakhstan,null,45.8991847,78.7190589
Qoğaly,2981,Almaty,Kazakhstan,null,44.482317,78.6555608
Tasqarasu,2981,Almaty,Kazakhstan,null,43.769936,79.451889
Mitşurin,2955,Qostanai,Kazakhstan,null,53.1793244,63.6608326
Aqjaiyq,2943,Batys Qazaqstan,Kazakhstan,null,50.7763852,51.2292044
Bastöbe,2941,Almaty,Kazakhstan,null,45.2685697,77.9918954
Tavritşeskoe,2939,Şyğys Qazaqstan,Kazakhstan,null,50.1712,82.056839
Golovatskii,2931,Almaty,Kazakhstan,null,44.216389,80.01944
Besağaş,2921,Jambyl,Kazakhstan,null,42.810799,71.431244
Bırtılek,2918,Turkıstan,Kazakhstan,null,41.3401476,68.9177143
Örkendı,2915,Turkıstan,Kazakhstan,null,40.8876268,68.3544502
Sütkent,2911,Turkıstan,Kazakhstan,null,41.943565,68.094131
Almaly,2897,Almaty,Kazakhstan,null,43.401398,77.524574
Säken Seifullin,2891,Qarağandy,Kazakhstan,null,48.855301,72.835365
Alaş,2880,Turkıstan,Kazakhstan,null,42.4413306,69.8196361
Hūsaiyn Bijanov,2874,Almaty,Kazakhstan,null,43.5380502,78.3696034
Batan,2866,Almaty,Kazakhstan,null,43.276985,76.654892
Bırlık,2866,Jambyl,Kazakhstan,null,44.0632927,73.5128276
Besqainar,2858,Almaty,Kazakhstan,null,43.215584,77.100464
Saryjaz,2856,Almaty,Kazakhstan,null,42.9105,79.60717
Şülbı,2853,Şyğys Qazaqstan,Kazakhstan,null,50.390991,81.067596
Tşkalovo,2849,Soltustık Qazaqstan,Kazakhstan,null,53.625412,70.43367
Qalqaman,2848,Pavlodar,Kazakhstan,null,51.953449,76.015717
Halyqtardostyğy,2838,Turkıstan,Kazakhstan,null,41.0082782,68.2656808
Kökpektı,2828,Qarağandy,Kazakhstan,null,49.935421,73.284676
Egındıköl,2820,Aqmola,Kazakhstan,null,51.0516007,69.4801963
Jyñğyldy,2820,Mañğystau,Kazakhstan,null,44.1971101,51.7054235
Nūra,2817,Almaty,Kazakhstan,null,43.554615,78.469749
Blagoveştşenka,2806,Soltustık Qazaqstan,Kazakhstan,null,54.369076,66.97139
Diqan Baba,2797,Turkıstan,Kazakhstan,null,41.5093808,69.3549728
Jañajol,2794,Jambyl,Kazakhstan,null,43.501556,73.836281
Firdousi,2782,Turkıstan,Kazakhstan,null,40.6431682,68.5094976
Qaraqūm,2782,Turkıstan,Kazakhstan,null,42.880497,68.919509
Zelenyi Bor a.,2780,Aqmola,Kazakhstan,null,53.1049683,70.3610368
Predgornoe,2780,Şyğys Qazaqstan,Kazakhstan,null,50.261242,82.256035
Nartai Bekejanov,2777,Qyzylorda,Kazakhstan,null,44.1917994,66.7825333
Töle Bi,2776,Almaty,Kazakhstan,null,43.3869478,77.5528719
Jaisañ,2774,Aqtöbe,Kazakhstan,null,50.848034,56.202484
Erkınşılık,2767,Aqmola,Kazakhstan,null,51.41497,72.63504
Äuezov,2766,Şyğys Qazaqstan,Kazakhstan,null,49.710896,81.579475
Tauşyq,2765,Mañğystau,Kazakhstan,null,44.3465058,51.3486586
Ülgılı,2764,Jambyl,Kazakhstan,null,42.987484,71.474068
Marqaköl,2757,Şyğys Qazaqstan,Kazakhstan,null,48.4269057,85.7338403
Jañatalap,2749,Almaty,Kazakhstan,null,43.4739,76.964546
Şırkeilı,2744,Qyzylorda,Kazakhstan,null,44.830219,65.120903
Jetekşı,2740,Pavlodar,Kazakhstan,null,52.3219863,77.1309241
Aqterek,2738,Almaty,Kazakhstan,null,43.2721161,75.485845
Jañaauyl,2712,Turkıstan,Kazakhstan,null,40.727341,68.249458
Erkın,2706,Almaty,Kazakhstan,null,43.44159,77.03874
Babaiqorğan,2694,Turkıstan,Kazakhstan,null,43.561966,68.109276
Baiyrqūm,2688,Turkıstan,Kazakhstan,null,42.119446,68.14167
Nūrmūhamed Esentaev,2688,Turkıstan,Kazakhstan,null,40.9334159,68.4890612
Aştşybūlaq,2685,Almaty,Kazakhstan,null,43.4877698,77.7795629
Qūtarys,2685,Turkıstan,Kazakhstan,null,42.6005617,69.624803
Stantsionnyi,2677,Aqmola,Kazakhstan,null,53.355457,69.49202
Qoñyröleñ,2675,Almaty,Kazakhstan,null,44.276338,79.3007054
Kamenka,2675,Jambyl,Kazakhstan,null,42.913456,72.860909
Köktöbe,2669,Jambyl,Kazakhstan,null,43.699448,73.818336
Aqbastau,2666,Turkıstan,Kazakhstan,null,42.904891,69.672203
Balğabek Qydyrbekūly,2656,Almaty,Kazakhstan,null,43.364349,76.273834
Qaratal,2654,Şyğys Qazaqstan,Kazakhstan,null,47.612946,85.174408
Bozoi,2650,Aqtöbe,Kazakhstan,null,46.2196311,58.8240065
Töñkerıs,2647,Almaty,Kazakhstan,null,43.47699,77.136513
Äulieağaş,2645,Almaty,Kazakhstan,null,44.226667,79.8339272
Boraldai,2645,Turkıstan,Kazakhstan,null,42.7803353,69.6615776
Qoilyq,2641,Almaty,Kazakhstan,null,45.652523,80.24292
Maiaqūm,2634,Turkıstan,Kazakhstan,null,42.864468,68.057472
Amangeldı,2629,Qyzylorda,Kazakhstan,null,44.6054985,65.5924396
Ainatas,2626,Turkıstan,Kazakhstan,null,41.935232,69.7412967
Bekarystan Bi,2617,Qyzylorda,Kazakhstan,null,45.782994,61.5850304
Montaitas,2603,Turkıstan,Kazakhstan,null,42.081199,68.966506
Qaztai Ūltaraqov,2602,Almaty,Kazakhstan,null,43.621159,78.305962
Aqaltyn,2602,Turkıstan,Kazakhstan,null,42.01643,68.025955
Nizamabad,2601,Turkıstan,Kazakhstan,null,42.3388794,69.9701214
Qarasai batyr,2600,Jambyl,Kazakhstan,null,42.8363,75.696167
İnternatsionalnoe,2598,Jambyl,Kazakhstan,null,42.909737,73.247169
Peşkov,2590,Qostanai,Kazakhstan,null,53.732456,62.39222
Novaia Şulba,2589,Şyğys Qazaqstan,Kazakhstan,null,50.543358,81.32579
Kemeñger,2587,Pavlodar,Kazakhstan,null,52.3587238,77.2697854
Aqyrtöbe,2584,Jambyl,Kazakhstan,null,42.990593,72.10434
Ketpen,2583,Almaty,Kazakhstan,null,43.453892,80.354721
Aqaral,2572,Jambyl,Kazakhstan,null,42.857357,73.284317
Naualy,2568,Şyğys Qazaqstan,Kazakhstan,null,47.0014928,81.7500614
Batyr Ata,2555,Turkıstan,Kazakhstan,null,42.5580355,69.1560764
Beibarys,2553,Atyrau,Kazakhstan,null,47.4521988,51.789973
Aqjarma,2552,Qyzylorda,Kazakhstan,null,44.872807,64.767365
Jañğyztöbe,2545,Şyğys Qazaqstan,Kazakhstan,null,49.211071,81.217087
Eñbekşı,2544,Almaty,Kazakhstan,null,43.231548,76.506119
Jauşyqūm,2542,Turkıstan,Kazakhstan,null,41.2918828,68.073585
Qarauyltöbe,2538,Qyzylorda,Kazakhstan,null,44.905842,65.524452
Rodina,2535,Qostanai,Kazakhstan,null,50.274387,66.888496
Ataqonys,2533,Turkıstan,Kazakhstan,null,40.7105372,68.2253144
Syntas,2530,Turkıstan,Kazakhstan,null,41.8925662,69.5654296
Bozaiğyr,2517,Aqmola,Kazakhstan,null,51.47559,71.211052
Mūqry,2510,Almaty,Kazakhstan,null,44.8620325,78.1731162
Bäiterek,2510,Turkıstan,Kazakhstan,null,42.4598137,69.8091459
Örlık,2505,Atyrau,Kazakhstan,null,48.2663907,51.5239207
Pestşanoe,2501,Pavlodar,Kazakhstan,null,52.9994316,76.3043189
Qaiypov,2500,Almaty,Kazakhstan,null,43.5306078,77.7567173
Şyğanaq,2500,Jambyl,Kazakhstan,null,45.1064432,73.975037
Qanağat,2500,Turkıstan,Kazakhstan,null,41.470806,69.262108
Talsuat,2497,Qyzylorda,Kazakhstan,null,44.923382,65.359856
Töñkerıs,2496,Turkıstan,Kazakhstan,null,41.411419,69.157776
